active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,historical_anchor_mode,historical_cache_evictions,historical_inconsistent_cuts,historical_negative_limit,historical_pair_checks,historical_pair_cuts,historical_pair_updates,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
4,1,True,0,4,2,4,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,13,0,17,15,266,,bounded_transverse_width,,base,0,0.06027600000000177,15,,0,0,,,False,0,ends,0,0,16,1414,0,0,0,0,1,40,0,2,1,247,history_ends16_width015,[],22079.88695788794,0,,0.0,,False,0,397.06515920000004,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,21,2,4,1,18,15,ordinary,22,full_coverage_and_all_discovered_cleared,224,5955.977388,40.0,constant,,0.06032049999339506
14,3,True,0,14,0,1,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,5,16,15,211,,bounded_transverse_width,,arc,48,0.046062999999996634,15,cached_distance_prefix_sum,0,0,,,False,0,,,,,,,,0,5,4,0,0,4,2,193,fast_arc05_width015,[],22074.042780194402,0,,0.0,,False,0,374.98723673333336,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,20,0,6,4,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,167,5624.808551,40.0,constant,,0.04609112499747425
14,3,True,0,14,0,1,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,15,5,16,15,211,,bounded_transverse_width,,arc,48,0.05055500000000279,15,cached_distance_prefix_sum,0,0,,,False,0,ends,0,0,8,390,0,0,0,5,4,0,0,4,2,193,history_arc8_width015,[],22074.042780194402,0,,0.0,,False,0,374.98723673333336,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,20,0,6,4,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,167,5624.808551,40.0,constant,,0.050575500004924834
10,2,True,0,10,3,4,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,12,3,16,15,225,,bounded_transverse_width,,locked,45,0.04262200000000149,15,cached_distance_prefix_sum,0,0,,,True,0,,,,,,,,0,3,3,0,0,2,2,207,fast_locked_width015,[],21263.117760746107,0,,0.0,,False,0,369.7749033333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,35,8,16,3,23,15,ordinary,22,full_coverage_and_all_discovered_cleared,181,5546.62355,40.0,constant,,0.04266316699795425
10,2,True,0,10,3,4,0,clustered__adversarial-spatial__69,clustered__adversarial-spatial,12,3,16,15,225,,bounded_transverse_width,,locked,45,0.05284199999999828,15,cached_distance_prefix_sum,0,0,,,True,0,ends,0,0,8,1022,0,0,0,3,3,0,0,2,2,207,history_locked8_width015,[],21263.117760746107,0,,0.0,,False,0,369.7749033333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,35,8,16,3,23,15,ordinary,22,full_coverage_and_all_discovered_cleared,181,5546.62355,40.0,constant,,0.05291541601764038
11,2,True,0,11,0,1,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,2,11,10,312,,bounded_transverse_width,,base,0,0.03180799999999806,10,,0,0,,,False,0,,,,,,,,0,2,4,42,0,3,2,299,range_width015,[],21771.374651304646,0,,0.0,,False,0,617.5274928,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,16,1,15,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6175.274928,40.0,constant,,0.03180749999592081
14,5,True,0,14,0,2,2,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,2,12,10,316,,bounded_transverse_width,,base,0,0.04062099999999447,10,,0,0,,,False,0,recent,0,0,8,367,10,7,0,2,4,43,0,5,3,302,history_recent8_width015,[],22092.76152696875,0,,0.0,,False,0,625.7552304,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,16,1,15,4,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6257.552304,40.0,constant,,0.0406577920075506
14,5,True,0,14,0,2,2,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,2,12,10,316,,bounded_transverse_width,,base,0,0.03951700000000358,10,,0,0,,,False,0,first,0,0,8,367,10,7,0,2,4,43,0,5,3,302,history_first8_width015,[],22092.76152696875,0,,0.0,,False,0,625.7552304,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,16,1,15,4,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6257.552304,40.0,constant,,0.03955599997425452
11,2,True,0,11,0,1,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,2,11,10,312,,bounded_transverse_width,,base,0,0.03527899999999562,10,,0,0,,,False,0,ends,0,0,4,142,1,1,0,2,4,42,0,3,2,299,history_ends4_width015,[],21771.374651304646,0,,0.0,,False,0,617.5274928,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,16,1,15,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6175.274928,40.0,constant,,0.03534779098117724
14,5,True,0,14,0,2,2,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,2,12,10,316,,bounded_transverse_width,,base,0,0.0428320000000042,10,,0,0,,,False,0,ends,0,0,8,661,10,7,0,2,4,43,0,5,3,302,history_ends8_width015,[],22092.76152696875,0,,0.0,,False,0,625.7552304,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,16,1,15,4,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6257.552304,40.0,constant,,0.04285716701997444
14,5,True,0,14,0,2,2,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,2,12,10,316,,bounded_transverse_width,,base,0,0.05158000000000129,10,,0,0,,,False,0,ends,0,0,16,1720,9,7,0,2,4,43,0,5,3,302,history_ends16_width015,[],22095.671222249326,0,,0.0,,False,0,625.8134243000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,16,1,15,4,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6258.134243,40.0,constant,,0.05159833299694583
13,2,True,0,13,0,1,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,0,11,10,311,,bounded_transverse_width,,arc,44,0.034404999999999575,10,cached_distance_prefix_sum,0,0,,,False,0,,,,,,,,0,0,4,0,0,3,2,298,fast_arc05_width015,[],21724.53597800835,0,,0.0,,False,0,615.9907195,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,16,1,11,4,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,272,6159.907195,40.0,constant,,0.03445570799522102
16,5,True,0,16,0,2,2,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,0,12,10,315,,bounded_transverse_width,,arc,45,0.04496799999999723,10,cached_distance_prefix_sum,0,0,,,False,0,ends,0,0,8,605,10,7,0,0,4,0,0,5,3,301,history_arc8_width015,[],22045.92285367245,0,,0.0,,False,0,624.2184571,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,16,1,11,4,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,272,6242.184571,40.0,constant,,0.04500741697847843
13,3,True,0,13,0,2,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,18,12,10,323,,bounded_transverse_width,,locked,43,0.03485099999999619,10,cached_distance_prefix_sum,0,0,,,True,0,,,,,,,,0,18,1,0,0,4,4,309,fast_locked_width015,[],21789.398035098304,0,,0.0,,False,0,624.2879607,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,14,9,0,1,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,284,6242.879607,40.0,constant,,0.03487729100743309
13,3,True,0,13,0,2,1,clustered__adversarial-spatial__70,clustered__adversarial-spatial,10,18,12,10,323,,bounded_transverse_width,,locked,43,0.04649599999999765,10,cached_distance_prefix_sum,0,0,,,True,0,ends,0,0,8,941,1,1,0,18,1,0,0,4,4,309,history_locked8_width015,[],21789.398035098304,0,,0.0,,False,0,624.2879607,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,14,9,0,1,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,284,6242.879607,40.0,constant,,0.046560415998101234
10,0,True,0,10,3,5,0,clustered__adversarial-spatial__71,clustered__adversarial-spatial,9,2,14,12,272,,bounded_transverse_width,,base,0,0.03912300000000357,12,,0,0,,,False,0,,,,,,,,0,2,1,44,0,3,3,256,range_width015,[],23273.431947985842,0,,0.0,,False,0,519.2238655,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,24,1,10,1,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,230,6230.686386,40.0,constant,,0.039150500029791147
10,0,True,0,10,3,5,0,clustered__adversarial-spatial__71,clustered__adversarial-spatial,9,2,14,12,272,,bounded_transverse_width,,base,0,0.04544400000000337,12,,0,0,,,False,0,recent,0,0,8,356,0,0,0,2,1,44,0,3,3,256,history_recent8_width015,[],23273.431947985842,0,,0.0,,False,0,519.2238655,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,24,1,10,1,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,230,6230.686386,40.0,constant,,0.0454591250163503
10,0,True,0,10,3,5,0,clustered__adversarial-spatial__71,clustered__adversarial-spatial,9,2,14,12,272,,bounded_transverse_width,,base,0,0.044076000000004,12,,0,0,,,False,0,first,0,0,8,356,0,0,0,2,1,44,0,3,3,256,history_first8_width015,[],23273.431947985842,0,,0.0,,False,0,519.2238655,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,24,1,10,1,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,230,6230.686386,40.0,constant,,0.0441083749756217
10,0,True,0,10,3,5,0,clustered__adversarial-spatial__71,clustered__adversarial-spatial,9,2,14,12,272,,bounded_transverse_width,,base,0,0.04281800000000402,12,,0,0,,,False,0,ends,0,0,4,213,0,0,0,2,1,44,0,3,3,256,history_ends4_width015,[],23273.431947985842,0,,0.0,,False,0,519.2238655,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,24,1,10,1,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,230,6230.686386,40.0,constant,,0.042876375024206936
10,0,True,0,10,3,5,0,clustered__adversarial-spatial__71,clustered__adversarial-spatial,9,2,14,12,272,,bounded_transverse_width,,base,0,0.04626100000000122,12,,0,0,,,False,0,ends,0,0,8,538,0,0,0,2,1,44,0,3,3,256,history_ends8_width015,[],23273.431947985842,0,,0.0,,False,0,519.2238655,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,24,1,10,1,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,230,6230.686386,40.0,constant,,0.04627516696928069
10,0,True,0,10,3,5,0,clustered__adversarial-spatial__71,clustered__adversarial-spatial,9,2,14,12,272,,bounded_transverse_width,,base,0,0.04973799999999784,12,,0,0,,,False,0,ends,0,0,16,752,0,0,0,2,1,44,0,3,3,256,history_ends16_width015,[],23273.431947985842,0,,0.0,,False,0,519.2238655,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,24,1,10,1,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,230,6230.686386,40.0,constant,,0.049779416993260384
12,4,True,0,12,0,1,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,12,2,13,12,284,,bounded_transverse_width,,arc,43,0.038900999999995634,12,cached_distance_prefix_sum,0,0,,,False,0,,,,,,,,0,2,4,0,0,5,3,269,fast_arc05_width015,[],21081.896352086453,0,,0.0,,False,0,489.0316056666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,12,5,22,5,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,244,5868.379268,40.0,constant,,0.03897974995197728
12,4,True,0,12,0,1,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,12,2,13,12,284,,bounded_transverse_width,,arc,43,0.04905300000000068,12,cached_distance_prefix_sum,0,0,,,False,0,ends,0,0,8,840,5,2,0,2,4,0,0,5,3,269,history_arc8_width015,[],21089.1038142106,0,,0.0,,False,0,489.1517299166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,12,5,22,5,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,244,5869.820759,40.0,constant,,0.049089792009908706
14,5,True,0,14,1,2,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,11,34,13,12,303,,bounded_transverse_width,,locked,44,0.03417300000000267,12,cached_distance_prefix_sum,0,0,,,True,0,,,,,,,,0,34,2,0,0,5,3,288,fast_locked_width015,[],23155.901027409556,0,,0.0,,False,0,533.0150169166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,16,7,15,2,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,262,6396.180203,40.0,constant,,0.03419654199387878
14,5,True,0,14,1,2,1,clustered__adversarial-spatial__71,clustered__adversarial-spatial,11,34,13,12,303,,bounded_transverse_width,,locked,44,0.04774400000000156,12,cached_distance_prefix_sum,0,0,,,True,0,ends,0,0,8,1122,3,3,0,34,2,0,0,5,3,288,history_locked8_width015,[],23164.339883552726,0,,0.0,,False,0,533.1556644166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,16,7,15,2,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,262,6397.867973,40.0,constant,,0.04776541696628556
25,12,True,0,25,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,9,11,10,384,,bounded_transverse_width,,base,0,0.026952999999998895,10,,0,0,,,False,0,,,,,,,,0,9,0,49,0,4,3,371,range_width015,[],25237.382726659594,0,,0.0,,False,0,729.9476549,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,1.0,1,7,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,344,7299.476549,40.0,constant,,0.027029958029743284
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,377,,bounded_transverse_width,,base,0,0.0433749999999975,10,,0,0,,,False,0,recent,0,0,8,921,15,10,0,0,0,49,0,4,3,364,history_recent8_width015,[],22780.53471563575,0,,0.0,,False,0,676.5106946,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,1.0,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,336,6765.106946,40.0,constant,,0.043409000034444034
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,377,,bounded_transverse_width,,base,0,0.040338999999995906,10,,0,0,,,False,0,first,0,0,8,921,15,10,0,0,0,49,0,4,3,364,history_first8_width015,[],22780.53471563575,0,,0.0,,False,0,676.5106946,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,1.0,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,336,6765.106946,40.0,constant,,0.040382750041317195
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,377,,bounded_transverse_width,,base,0,0.03376100000000548,10,,0,0,,,False,0,ends,0,0,4,300,14,10,0,0,0,49,0,4,3,364,history_ends4_width015,[],22780.53471563575,0,,0.0,,False,0,676.5106946,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,1.0,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,336,6765.106946,40.0,constant,,0.03377545898547396
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,377,,bounded_transverse_width,,base,0,0.044873000000002605,10,,0,0,,,False,0,ends,0,0,8,1219,15,10,0,0,0,49,0,4,3,364,history_ends8_width015,[],22780.53471563575,0,,0.0,,False,0,676.5106946,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,1.0,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,336,6765.106946,40.0,constant,,0.0449126249877736
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,377,,bounded_transverse_width,,base,0,0.06574399999999514,10,,0,0,,,False,0,ends,0,0,16,3217,21,13,0,0,0,49,0,4,3,364,history_ends16_width015,[],22666.133592573675,0,,0.0,,False,0,674.2226721,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,1.0,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,336,6742.226721,40.0,constant,,0.06578833295498043
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,376,,bounded_transverse_width,,arc,49,0.02763500000000363,10,cached_distance_prefix_sum,0,0,,,False,0,,,,,,,,0,0,0,0,0,4,3,363,fast_arc05_width015,[],23110.78326594751,0,,0.0,,False,0,682.4156657000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,0.5,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,334,6824.156657,40.0,constant,,0.027639666048344225
26,13,True,0,26,0,1,4,boundary_outward_min__n10__positive,boundary_outward_min,10,0,11,10,376,,bounded_transverse_width,,arc,49,0.04617299999999602,10,cached_distance_prefix_sum,0,0,,,False,0,ends,0,0,8,1191,14,10,0,0,0,0,0,4,3,363,history_arc8_width015,[],22888.015218550194,0,,0.0,,False,0,677.9603048,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,0.5,0,0,0,0,27,10,stress,22,full_coverage_and_all_discovered_cleared,334,6779.603048,40.0,constant,,0.04622629203367978
22,13,True,0,22,0,0,4,boundary_outward_min__n10__positive,boundary_outward_min,10,7,10,10,404,,bounded_transverse_width,,locked,45,0.02226399999999984,10,cached_distance_prefix_sum,0,0,,,True,0,,,,,,,,0,7,0,0,0,4,2,392,fast_locked_width015,[],22235.476692979326,0,,0.0,,False,0,682.2095343,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,1.0,1,2,1,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,365,6822.095343,40.0,constant,,0.022281832993030548
21,12,True,0,21,0,0,4,boundary_outward_min__n10__positive,boundary_outward_min,10,7,10,10,403,,bounded_transverse_width,,locked,45,0.04085500000000053,10,cached_distance_prefix_sum,0,0,,,True,0,ends,0,0,8,1186,14,11,0,7,0,0,0,4,2,391,history_locked8_width015,[],21993.035868196566,0,,0.0,,False,0,676.8607176,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,142,1.0,1,2,1,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,365,6768.607176,40.0,constant,,0.0408719580154866
24,14,True,0,24,0,0,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,10,10,385,,bounded_transverse_width,,base,0,0.02406899999999723,10,,0,0,,,False,0,,,,,,,,0,0,1,46,0,4,2,373,range_width015,[],23357.725816298294,0,,0.0,,False,0,693.1545155,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,1.0,1,1,0,1,24,10,stress,22,full_coverage_and_all_discovered_cleared,345,6931.545155,40.0,constant,,0.02409633301431313
24,14,True,0,24,0,0,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,10,10,385,,bounded_transverse_width,,base,0,0.042487000000001274,10,,0,0,,,False,0,recent,0,0,8,963,21,13,0,0,1,46,0,4,2,373,history_recent8_width015,[],23086.109316926944,0,,0.0,,False,0,687.7221857000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,1.0,1,1,0,1,24,10,stress,22,full_coverage_and_all_discovered_cleared,345,6877.221857,40.0,constant,,0.042543166026007384
24,14,True,0,24,0,0,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,10,10,385,,bounded_transverse_width,,base,0,0.039655000000003326,10,,0,0,,,False,0,first,0,0,8,963,21,13,0,0,1,46,0,4,2,373,history_first8_width015,[],23086.109316926944,0,,0.0,,False,0,687.7221857000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,1.0,1,1,0,1,24,10,stress,22,full_coverage_and_all_discovered_cleared,345,6877.221857,40.0,constant,,0.03970175003632903
24,14,True,0,24,0,0,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,10,10,385,,bounded_transverse_width,,base,0,0.031640000000003,10,,0,0,,,False,0,ends,0,0,4,288,15,10,0,0,1,46,0,4,2,373,history_ends4_width015,[],23127.737441637022,0,,0.0,,False,0,688.5547482,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,1.0,1,1,0,1,24,10,stress,22,full_coverage_and_all_discovered_cleared,345,6885.547482,40.0,constant,,0.03168237500358373
24,14,True,0,24,0,0,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,10,10,385,,bounded_transverse_width,,base,0,0.044035000000000935,10,,0,0,,,False,0,ends,0,0,8,1227,21,13,0,0,1,46,0,4,2,373,history_ends8_width015,[],23086.109316926944,0,,0.0,,False,0,687.7221857000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,1.0,1,1,0,1,24,10,stress,22,full_coverage_and_all_discovered_cleared,345,6877.221857,40.0,constant,,0.044046166993211955
22,12,True,0,22,0,0,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,10,10,383,,bounded_transverse_width,,base,0,0.06674199999999786,10,,0,0,,,False,0,ends,0,0,16,3472,23,14,0,0,1,46,0,4,2,371,history_ends16_width015,[],22624.888066131596,0,,0.0,,False,0,677.497761,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,1.0,1,4,0,1,24,10,stress,22,full_coverage_and_all_discovered_cleared,345,6774.97761,40.0,constant,,0.06678020901745185
25,13,True,0,25,0,1,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,11,10,375,,bounded_transverse_width,,arc,48,0.026440000000000907,10,cached_distance_prefix_sum,0,0,,,False,0,,,,,,,,0,0,0,0,0,4,3,362,fast_arc05_width015,[],23105.63931319531,0,,0.0,,False,0,681.8127855,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,0.5,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,334,6818.127855,40.0,constant,,0.026485125010367483
25,13,True,0,25,0,1,4,boundary_outward_min__n10__negative,boundary_outward_min,10,0,11,10,375,,bounded_transverse_width,,arc,48,0.043869000000000824,10,cached_distance_prefix_sum,0,0,,,False,0,ends,0,0,8,1121,17,12,0,0,0,0,0,4,3,362,history_arc8_width015,[],22834.02281382396,0,,0.0,,False,0,676.3804557000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,0.5,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,334,6763.804557,40.0,constant,,0.0438881249865517
21,12,True,0,21,1,1,4,boundary_outward_min__n10__negative,boundary_outward_min,9,7,10,10,404,,bounded_transverse_width,,locked,45,0.02265700000000237,10,cached_distance_prefix_sum,0,0,,,True,0,,,,,,,,0,7,0,0,0,4,2,392,fast_locked_width015,[],22292.80256289488,0,,0.0,,False,0,683.4560506,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,1.0,1,2,0,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,366,6834.560506,40.0,constant,,0.022692124999593943
22,13,True,0,22,1,1,4,boundary_outward_min__n10__negative,boundary_outward_min,9,7,10,10,405,,bounded_transverse_width,,locked,45,0.04206400000000343,10,cached_distance_prefix_sum,0,0,,,True,0,ends,0,0,8,1256,18,13,0,7,0,0,0,4,2,393,history_locked8_width015,[],22166.850212413592,0,,0.0,,False,0,681.4370039,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,143,1.0,1,3,0,0,23,10,stress,22,full_coverage_and_all_discovered_cleared,366,6814.370039,40.0,constant,,0.04207354201935232
25,13,True,0,25,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,9,11,10,384,,bounded_transverse_width,,base,0,0.026432999999997264,10,,0,0,,,False,0,,,,,,,,0,9,0,48,0,4,2,371,range_width015,[],25340.93162838304,0,,0.0,,False,0,732.0186329000001,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,1.0,1,7,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,344,7320.186329,40.0,constant,,0.026458041975274682
26,14,True,0,26,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,0,11,10,377,,bounded_transverse_width,,base,0,0.042937000000002,10,,0,0,,,False,0,recent,0,0,8,943,15,10,0,0,0,48,0,4,2,364,history_recent8_width015,[],22872.810914527476,0,,0.0,,False,0,678.3562185,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,1.0,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,336,6783.562185,40.0,constant,,0.04297850001603365
26,14,True,0,26,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,0,11,10,377,,bounded_transverse_width,,base,0,0.039627999999993335,10,,0,0,,,False,0,first,0,0,8,943,15,10,0,0,0,48,0,4,2,364,history_first8_width015,[],22872.810914527476,0,,0.0,,False,0,678.3562185,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,1.0,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,336,6783.562185,40.0,constant,,0.03969570901244879
26,14,True,0,26,0,1,4,boundary_outward_min__n10__spatial,boundary_outward_min,10,0,11,10,377,,bounded_transverse_width,,base,0,0.0324499999999972,10,,0,0,,,False,0,ends,0,0,4,294,14,10,0,0,0,48,0,4,2,364,history_ends4_width015,[],22872.810914527476,0,,0.0,,False,0,678.3562185,"[1, 2, 7, 10, 11, 13, 14, 15, 18, 20]",30.0,4,144,1.0,0,0,0,0,26,10,stress,22,full_coverage_and_all_discovered_cleared,336,6783.562185,40.0,constant,,0.03246229101205245
