active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,modeled_known_scan_pairs,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,service_order_mode,service_route_plans,service_scan_cost_weight,service_scan_order_cost_s,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
17,3,True,0,17,5,8,0,clustered__adversarial-positive__69,clustered__adversarial-positive,10,0,18,15,223,,bounded_transverse_width,,arc,0,0.08144000000000062,15,0,0,,,False,0,0,0,5,0,0,4,3,203,vector_service_free2_grid21_29,[],1263,21361.438518185874,0,,0.0,,False,0,370.1525132666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,50,2.0,0.0,44,0,0,5,29,15,ordinary,21,full_coverage_and_all_discovered_cleared,181,5552.287699,40.0,constant,,0.0814936250098981
6,0,True,0,6,6,9,0,clustered__adversarial-positive__69,clustered__adversarial-positive,9,20,18,15,299,,bounded_transverse_width,,arc,0,0.05276500000000084,15,0,0,,,False,0,0,20,3,0,0,1,1,279,service_locked0_grid21_29,[],0,20445.290077119418,0,,0.0,,False,0,388.53720093333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,42,0.0,0.0,21,2,0,3,21,15,ordinary,21,full_coverage_and_all_discovered_cleared,260,5828.058014,40.0,constant,,0.05279145803069696
6,0,True,0,6,6,9,0,clustered__adversarial-positive__69,clustered__adversarial-positive,9,20,18,15,299,,bounded_transverse_width,,arc,0,0.05674499999999938,15,0,0,,,False,0,0,20,3,0,0,1,1,279,vector_service_locked0_grid21_29,[],0,20445.290077119418,0,,0.0,,False,0,388.53720093333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,42,0.0,0.0,21,2,0,3,21,15,ordinary,21,full_coverage_and_all_discovered_cleared,260,5828.058014,40.0,constant,,0.05676795798353851
12,0,True,0,12,4,7,0,clustered__adversarial-positive__69,clustered__adversarial-positive,11,0,18,15,218,,bounded_transverse_width,,arc,0,0.08050000000000068,15,0,0,,,False,0,0,0,6,0,0,3,3,198,service_free1_convex22,[],1280,21052.12443914284,0,,0.0,,False,0,364.09499213333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,49,1.0,0.0,46,0,2,6,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,177,5461.424882,40.0,constant,,0.08068970800377429
12,0,True,0,12,4,7,0,clustered__adversarial-positive__69,clustered__adversarial-positive,11,0,18,15,218,,bounded_transverse_width,,arc,0,0.07949399999999684,15,0,0,,,False,0,0,0,6,0,0,3,3,198,vector_service_free1_convex22,[],1280,21052.12443914284,0,,0.0,,False,0,364.09499213333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,49,1.0,0.0,46,0,2,6,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,177,5461.424882,40.0,constant,,0.07953995902789757
10,1,True,0,10,8,12,0,clustered__adversarial-positive__69,clustered__adversarial-positive,7,0,19,15,232,,bounded_transverse_width,,arc,0,0.05897000000000219,15,0,0,,,False,0,0,0,5,0,0,3,2,211,service_locked1_convex22,[],1250,21600.182074232587,0,,0.0,,False,0,376.73576073333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,46,1.0,0.0,38,0,8,5,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,189,5651.036411,40.0,constant,,0.059011291014030576
10,1,True,0,10,8,12,0,clustered__adversarial-positive__69,clustered__adversarial-positive,7,0,19,15,232,,bounded_transverse_width,,arc,0,0.06168000000000262,15,0,0,,,False,0,0,0,5,0,0,3,2,211,vector_service_locked1_convex22,[],1250,21600.182074232587,0,,0.0,,False,0,376.73576073333334,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,46,1.0,0.0,38,0,8,5,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,189,5651.036411,40.0,constant,,0.061747125000692904
15,4,True,0,15,3,4,0,clustered__adversarial-positive__70,clustered__adversarial-positive,7,10,11,10,316,,bounded_transverse_width,,arc,0,0.046783000000004904,10,0,0,,,False,0,0,10,4,0,0,5,3,303,service_free2_grid21_29,[],477,22198.003484320398,0,,0.0,,False,0,628.7600698,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,free,42,2.0,0.0,19,1,16,5,21,10,ordinary,21,full_coverage_and_all_discovered_cleared,280,6287.600698,40.0,constant,,0.04686383396619931
15,4,True,0,15,3,4,0,clustered__adversarial-positive__70,clustered__adversarial-positive,7,10,11,10,316,,bounded_transverse_width,,arc,0,0.051424000000004355,10,0,0,,,False,0,0,10,4,0,0,5,3,303,vector_service_free2_grid21_29,[],477,22198.003484320398,0,,0.0,,False,0,628.7600698,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,free,42,2.0,0.0,19,1,16,5,21,10,ordinary,21,full_coverage_and_all_discovered_cleared,280,6287.600698,40.0,constant,,0.05146683403290808
4,0,True,0,4,5,6,0,clustered__adversarial-positive__70,clustered__adversarial-positive,5,11,11,10,312,,bounded_transverse_width,,arc,0,0.03747099999999648,10,0,0,,,False,0,0,11,2,0,0,2,2,299,service_locked0_grid21_29,[],0,20106.78912935738,0,,0.0,,False,0,584.7357824,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,locked,35,0.0,0.0,20,1,11,2,14,10,ordinary,21,full_coverage_and_all_discovered_cleared,278,5847.357824,40.0,constant,,0.0374834579997696
4,0,True,0,4,5,6,0,clustered__adversarial-positive__70,clustered__adversarial-positive,5,11,11,10,312,,bounded_transverse_width,,arc,0,0.0400460000000038,10,0,0,,,False,0,0,11,2,0,0,2,2,299,vector_service_locked0_grid21_29,[],0,20106.78912935738,0,,0.0,,False,0,584.7357824,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,locked,35,0.0,0.0,20,1,11,2,14,10,ordinary,21,full_coverage_and_all_discovered_cleared,278,5847.357824,40.0,constant,,0.040056874975562096
16,1,True,0,16,2,3,0,clustered__adversarial-positive__70,clustered__adversarial-positive,8,2,11,10,314,,bounded_transverse_width,,arc,0,0.04592099999999988,10,0,0,,,False,0,0,2,5,0,0,3,3,301,service_free1_convex22,[],485,21546.044451013706,0,,0.0,,False,0,614.0208889,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,free,47,1.0,0.0,13,0,1,5,25,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6140.208889,40.0,constant,,0.04595350002637133
16,1,True,0,16,2,3,0,clustered__adversarial-positive__70,clustered__adversarial-positive,8,2,11,10,314,,bounded_transverse_width,,arc,0,0.04826299999999861,10,0,0,,,False,0,0,2,5,0,0,3,3,301,vector_service_free1_convex22,[],485,21546.044451013706,0,,0.0,,False,0,614.0208889,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,free,47,1.0,0.0,13,0,1,5,25,10,ordinary,22,full_coverage_and_all_discovered_cleared,273,6140.208889,40.0,constant,,0.048365916998591274
15,3,True,0,15,1,3,0,clustered__adversarial-positive__70,clustered__adversarial-positive,9,18,12,10,325,,bounded_transverse_width,,arc,0,0.042388000000002535,10,0,0,,,False,0,0,18,2,0,0,4,4,311,service_locked1_convex22,[],881,20856.2118047661,0,,0.0,,False,0,607.024236,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,locked,44,1.0,0.0,14,15,0,2,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,288,6070.24236,40.0,constant,,0.042415957956109196
15,3,True,0,15,1,3,0,clustered__adversarial-positive__70,clustered__adversarial-positive,9,18,12,10,325,,bounded_transverse_width,,arc,0,0.04513899999999893,10,0,0,,,False,0,0,18,2,0,0,4,4,311,vector_service_locked1_convex22,[],881,20856.2118047661,0,,0.0,,False,0,607.024236,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,locked,44,1.0,0.0,14,15,0,2,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,288,6070.24236,40.0,constant,,0.04517758300062269
15,3,True,0,15,3,3,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,32,12,12,271,,bounded_transverse_width,,arc,0,0.05750799999999856,12,0,0,,,False,0,0,32,4,0,0,4,3,257,service_free2_grid21_29,[],1067,20831.966650363476,0,,0.0,,False,0,478.6994440833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,free,45,2.0,0.0,18,4,0,4,24,12,ordinary,21,full_coverage_and_all_discovered_cleared,233,5744.393329,40.0,constant,,0.057551999983843416
15,3,True,0,15,3,3,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,32,12,12,271,,bounded_transverse_width,,arc,0,0.06406900000000348,12,0,0,,,False,0,0,32,4,0,0,4,3,257,vector_service_free2_grid21_29,[],1067,20831.966650363476,0,,0.0,,False,0,478.6994440833334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,free,45,2.0,0.0,18,4,0,4,24,12,ordinary,21,full_coverage_and_all_discovered_cleared,233,5744.393329,40.0,constant,,0.06415708299027756
13,2,True,0,13,6,6,0,clustered__adversarial-positive__71,clustered__adversarial-positive,6,11,12,12,262,,bounded_transverse_width,,arc,0,0.04241900000000243,12,0,0,,,False,0,0,11,4,0,0,5,3,248,service_locked0_grid21_29,[],0,20556.013951355864,0,,0.0,,False,0,469.3502325833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,locked,44,0.0,0.0,15,0,8,5,23,12,ordinary,21,full_coverage_and_all_discovered_cleared,221,5632.202791,40.0,constant,,0.04256958398036659
13,2,True,0,13,6,6,0,clustered__adversarial-positive__71,clustered__adversarial-positive,6,11,12,12,262,,bounded_transverse_width,,arc,0,0.04477599999999882,12,0,0,,,False,0,0,11,4,0,0,5,3,248,vector_service_locked0_grid21_29,[],0,20556.013951355864,0,,0.0,,False,0,469.3502325833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,locked,44,0.0,0.0,15,0,8,5,23,12,ordinary,21,full_coverage_and_all_discovered_cleared,221,5632.202791,40.0,constant,,0.04482520802412182
8,0,True,0,8,3,4,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,34,13,12,297,,bounded_transverse_width,,arc,0,0.061488000000004206,12,0,0,,,False,0,0,34,4,0,0,2,2,282,service_free1_convex22,[],908,22226.735174981033,0,,0.0,,False,0,514.5289193333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,free,42,1.0,0.0,18,6,32,4,20,12,ordinary,22,full_coverage_and_all_discovered_cleared,256,6174.347032,40.0,constant,,0.061629415955394506
8,0,True,0,8,3,4,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,34,13,12,297,,bounded_transverse_width,,arc,0,0.06927300000000258,12,0,0,,,False,0,0,34,4,0,0,2,2,282,vector_service_free1_convex22,[],908,22226.735174981033,0,,0.0,,False,0,514.5289193333333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,free,42,1.0,0.0,18,6,32,4,20,12,ordinary,22,full_coverage_and_all_discovered_cleared,256,6174.347032,40.0,constant,,0.06944991700584069
15,2,True,0,15,3,4,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,24,13,12,305,,bounded_transverse_width,,arc,0,0.04752099999999615,12,0,0,,,False,0,0,24,4,0,0,5,3,290,service_locked1_convex22,[],834,22397.96589409696,0,,0.0,,False,0,521.3827646666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,locked,47,1.0,0.0,18,6,26,4,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,264,6256.593176,40.0,constant,,0.0477833750192076
15,2,True,0,15,3,4,0,clustered__adversarial-positive__71,clustered__adversarial-positive,9,24,13,12,305,,bounded_transverse_width,,arc,0,0.050495000000005064,12,0,0,,,False,0,0,24,4,0,0,5,3,290,vector_service_locked1_convex22,[],834,22397.96589409696,0,,0.0,,False,0,521.3827646666667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,locked,47,1.0,0.0,18,6,26,4,25,12,ordinary,22,full_coverage_and_all_discovered_cleared,264,6256.593176,40.0,constant,,0.05058341700350866
13,1,True,0,13,2,2,0,clustered__adversarial-negative__67,clustered__adversarial-negative,8,33,10,10,306,,bounded_transverse_width,,arc,0,0.039701000000000874,10,0,0,,,False,0,0,33,2,0,0,4,3,294,service_free2_grid21_29,[],539,22213.3676145613,0,,0.0,,False,0,623.2673522,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,free,43,2.0,0.0,5,0,0,2,22,10,ordinary,21,full_coverage_and_all_discovered_cleared,270,6232.673522,40.0,constant,,0.039769292052369565
13,1,True,0,13,2,2,0,clustered__adversarial-negative__67,clustered__adversarial-negative,8,33,10,10,306,,bounded_transverse_width,,arc,0,0.04324600000000345,10,0,0,,,False,0,0,33,2,0,0,4,3,294,vector_service_free2_grid21_29,[],539,22213.3676145613,0,,0.0,,False,0,623.2673522,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,free,43,2.0,0.0,5,0,0,2,22,10,ordinary,21,full_coverage_and_all_discovered_cleared,270,6232.673522,40.0,constant,,0.04330091702286154
11,2,True,0,11,4,4,0,clustered__adversarial-negative__67,clustered__adversarial-negative,6,9,10,10,316,,bounded_transverse_width,,arc,0,0.03672799999999654,10,0,0,,,False,0,0,9,4,0,0,4,3,304,service_locked0_grid21_29,[],0,21274.270304798287,0,,0.0,,False,0,610.285406,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,locked,40,0.0,0.0,21,2,7,4,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,278,6102.85406,40.0,constant,,0.0368015420390293
11,2,True,0,11,4,4,0,clustered__adversarial-negative__67,clustered__adversarial-negative,6,9,10,10,316,,bounded_transverse_width,,arc,0,0.03844200000000342,10,0,0,,,False,0,0,9,4,0,0,4,3,304,vector_service_locked0_grid21_29,[],0,21274.270304798287,0,,0.0,,False,0,610.285406,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,locked,40,0.0,0.0,21,2,7,4,19,10,ordinary,21,full_coverage_and_all_discovered_cleared,278,6102.85406,40.0,constant,,0.03845379198901355
17,2,True,0,17,2,2,0,clustered__adversarial-negative__67,clustered__adversarial-negative,8,0,10,10,295,,bounded_transverse_width,,arc,0,0.04214100000000087,10,0,0,,,False,0,0,0,5,0,0,4,3,283,service_free1_convex22,[],464,21202.356126199084,0,,0.0,,False,0,596.7471223,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,free,47,1.0,0.0,7,0,15,5,25,10,ordinary,22,full_coverage_and_all_discovered_cleared,262,5967.471223,40.0,constant,,0.04220645799068734
17,2,True,0,17,2,2,0,clustered__adversarial-negative__67,clustered__adversarial-negative,8,0,10,10,295,,bounded_transverse_width,,arc,0,0.04502700000000459,10,0,0,,,False,0,0,0,5,0,0,4,3,283,vector_service_free1_convex22,[],464,21202.356126199084,0,,0.0,,False,0,596.7471223,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,free,47,1.0,0.0,7,0,15,5,25,10,ordinary,22,full_coverage_and_all_discovered_cleared,262,5967.471223,40.0,constant,,0.045043791993521154
11,0,True,0,11,3,4,0,clustered__adversarial-negative__67,clustered__adversarial-negative,7,27,11,10,312,,bounded_transverse_width,,arc,0,0.03703200000000351,10,0,0,,,False,0,0,27,7,0,0,3,3,299,service_locked1_convex22,[],735,21423.773317952742,0,,0.0,,False,0,610.8754659,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,locked,43,1.0,0.0,10,3,5,7,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,276,6108.754659,40.0,constant,,0.0370655829901807
11,0,True,0,11,3,4,0,clustered__adversarial-negative__67,clustered__adversarial-negative,7,27,11,10,312,,bounded_transverse_width,,arc,0,0.039372000000000185,10,0,0,,,False,0,0,27,7,0,0,3,3,299,vector_service_locked1_convex22,[],735,21423.773317952742,0,,0.0,,False,0,610.8754659,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,locked,43,1.0,0.0,10,3,5,7,21,10,ordinary,22,full_coverage_and_all_discovered_cleared,276,6108.754659,40.0,constant,,0.03938629198819399
12,0,True,0,12,6,7,0,clustered__adversarial-negative__68,clustered__adversarial-negative,9,3,16,15,242,,bounded_transverse_width,,arc,0,0.05120600000000053,15,0,0,,,False,0,0,3,4,0,0,2,2,224,service_free2_grid21_29,[],692,22187.04826770965,0,,0.0,,False,0,388.9606434666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,48,2.0,0.0,22,3,10,4,27,15,ordinary,21,full_coverage_and_all_discovered_cleared,199,5834.409652,40.0,constant,,0.05125891597708687
12,0,True,0,12,6,7,0,clustered__adversarial-negative__68,clustered__adversarial-negative,9,3,16,15,242,,bounded_transverse_width,,arc,0,0.05530499999999705,15,0,0,,,False,0,0,3,4,0,0,2,2,224,vector_service_free2_grid21_29,[],692,22187.04826770965,0,,0.0,,False,0,388.9606434666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,48,2.0,0.0,22,3,10,4,27,15,ordinary,21,full_coverage_and_all_discovered_cleared,199,5834.409652,40.0,constant,,0.05536754196509719
12,3,True,0,12,3,4,0,clustered__adversarial-negative__68,clustered__adversarial-negative,12,34,16,15,262,,bounded_transverse_width,,arc,0,0.05088800000000049,15,0,0,,,False,0,0,34,2,0,0,4,3,244,service_locked0_grid21_29,[],0,21971.120045067102,0,,0.0,,False,0,394.08160046666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,locked,45,0.0,0.0,24,22,12,2,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,219,5911.224007,40.0,constant,,0.05094487499445677
12,3,True,0,12,3,4,0,clustered__adversarial-negative__68,clustered__adversarial-negative,12,34,16,15,262,,bounded_transverse_width,,arc,0,0.05624399999999952,15,0,0,,,False,0,0,34,2,0,0,4,3,244,vector_service_locked0_grid21_29,[],0,21971.120045067102,0,,0.0,,False,0,394.08160046666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,locked,45,0.0,0.0,24,22,12,2,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,219,5911.224007,40.0,constant,,0.056275499984622
18,1,True,0,18,3,5,0,clustered__adversarial-negative__68,clustered__adversarial-negative,12,6,17,15,246,,bounded_transverse_width,,arc,0,0.06639700000000204,15,0,0,,,False,0,0,6,2,0,0,3,3,227,service_free1_convex22,[],844,21618.921484482966,0,,0.0,,False,0,382.65228613333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,54,1.0,0.0,24,9,0,2,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,200,5739.784292,40.0,constant,,0.06643345800694078
18,1,True,0,18,3,5,0,clustered__adversarial-negative__68,clustered__adversarial-negative,12,6,17,15,246,,bounded_transverse_width,,arc,0,0.07351999999999492,15,0,0,,,False,0,0,6,2,0,0,3,3,227,vector_service_free1_convex22,[],844,21618.921484482966,0,,0.0,,False,0,382.65228613333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,free,54,1.0,0.0,24,9,0,2,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,200,5739.784292,40.0,constant,,0.07355191698297858
18,1,True,0,18,3,4,0,clustered__adversarial-negative__68,clustered__adversarial-negative,12,57,16,15,268,,bounded_transverse_width,,arc,0,0.051121999999999446,15,0,0,,,False,0,0,57,6,0,0,3,3,250,service_locked1_convex22,[],1100,22069.06928845607,0,,0.0,,False,0,397.78759013333337,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,locked,54,1.0,0.0,24,8,1,6,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,225,5966.813852,40.0,constant,,0.051153750042431056
18,1,True,0,18,3,4,0,clustered__adversarial-negative__68,clustered__adversarial-negative,12,57,16,15,268,,bounded_transverse_width,,arc,0,0.054183999999999344,15,0,0,,,False,0,0,57,6,0,0,3,3,250,vector_service_locked1_convex22,[],1100,22069.06928845607,0,,0.0,,False,0,397.78759013333337,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,locked,54,1.0,0.0,24,8,1,6,32,15,ordinary,22,full_coverage_and_all_discovered_cleared,225,5966.813852,40.0,constant,,0.054236083989962935
15,2,True,0,15,6,9,0,clustered__adversarial-negative__69,clustered__adversarial-negative,9,0,18,15,222,,bounded_transverse_width,,arc,0,0.07964799999999883,15,0,0,,,False,0,0,0,4,0,0,4,3,202,service_free2_grid21_29,[],1306,21398.58825535936,0,,0.0,,False,0,370.2478433333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,49,2.0,0.0,45,0,0,4,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,180,5553.71765,40.0,constant,,0.07980066601885483
15,2,True,0,15,6,9,0,clustered__adversarial-negative__69,clustered__adversarial-negative,9,0,18,15,222,,bounded_transverse_width,,arc,0,0.08208599999999677,15,0,0,,,False,0,0,0,4,0,0,4,3,202,vector_service_free2_grid21_29,[],1306,21398.58825535936,0,,0.0,,False,0,370.2478433333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,49,2.0,0.0,45,0,0,4,28,15,ordinary,21,full_coverage_and_all_discovered_cleared,180,5553.71765,40.0,constant,,0.08213516598334536
12,3,True,0,12,6,10,0,clustered__adversarial-negative__69,clustered__adversarial-negative,9,20,19,15,312,,bounded_transverse_width,,arc,0,0.055160000000000764,15,0,0,,,False,0,0,20,2,0,0,5,3,291,service_locked0_grid21_29,[],0,21809.948839928,0,,0.0,,False,0,411.2659844,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,45,0.0,0.0,31,6,0,2,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,265,6168.989766,40.0,constant,,0.05519541702233255
12,3,True,0,12,6,10,0,clustered__adversarial-negative__69,clustered__adversarial-negative,9,20,19,15,312,,bounded_transverse_width,,arc,0,0.058751000000000886,15,0,0,,,False,0,0,20,2,0,0,5,3,291,vector_service_locked0_grid21_29,[],0,21809.948839928,0,,0.0,,False,0,411.2659844,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,45,0.0,0.0,31,6,0,2,24,15,ordinary,21,full_coverage_and_all_discovered_cleared,265,6168.989766,40.0,constant,,0.05878679105080664
14,1,True,0,14,4,7,0,clustered__adversarial-negative__69,clustered__adversarial-negative,11,0,18,15,220,,bounded_transverse_width,,arc,0,0.08668800000000232,15,0,0,,,False,0,0,0,5,0,0,3,3,200,service_free1_convex22,[],1383,22006.87417656557,0,,0.0,,False,0,377.5583220666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,50,1.0,0.0,47,0,0,5,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,178,5663.374831,40.0,constant,,0.08673570799874142
14,1,True,0,14,4,7,0,clustered__adversarial-negative__69,clustered__adversarial-negative,11,0,18,15,220,,bounded_transverse_width,,arc,0,0.08845600000000076,15,0,0,,,False,0,0,0,5,0,0,3,3,200,vector_service_free1_convex22,[],1383,22006.87417656557,0,,0.0,,False,0,377.5583220666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,free,50,1.0,0.0,47,0,0,5,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,178,5663.374831,40.0,constant,,0.08852225000737235
14,1,True,0,14,7,10,0,clustered__adversarial-negative__69,clustered__adversarial-negative,8,0,18,15,243,,bounded_transverse_width,,arc,0,0.07113499999999817,15,0,0,,,False,0,0,0,7,0,0,3,3,223,service_locked1_convex22,[],1481,21471.864363003056,0,,0.0,,False,0,379.6915246666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,50,1.0,0.0,46,1,8,7,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,202,5695.37287,40.0,constant,,0.07118020800407976
14,1,True,0,14,7,10,0,clustered__adversarial-negative__69,clustered__adversarial-negative,8,0,18,15,243,,bounded_transverse_width,,arc,0,0.07220199999999721,15,0,0,,,False,0,0,0,7,0,0,3,3,223,vector_service_locked1_convex22,[],1481,21471.864363003056,0,,0.0,,False,0,379.6915246666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,locked,50,1.0,0.0,46,1,8,7,28,15,ordinary,22,full_coverage_and_all_discovered_cleared,202,5695.37287,40.0,constant,,0.07229579100385308
14,2,True,0,14,6,7,0,clustered__adversarial-negative__70,clustered__adversarial-negative,4,10,11,10,313,,bounded_transverse_width,,arc,0,0.047117000000000075,10,0,0,,,False,0,0,10,5,0,0,4,3,300,service_free2_grid21_29,[],559,21919.600667872055,0,,0.0,,False,0,621.2920134,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,free,43,2.0,0.0,16,0,15,6,22,10,ordinary,21,full_coverage_and_all_discovered_cleared,276,6212.920134,40.0,constant,,0.0471590839442797
