active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,modeled_known_scan_pairs,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,service_order_mode,service_route_plans,service_scan_cost_weight,service_scan_order_cost_s,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
9,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,0,,15,10,133,1.0,,,arc,0,0.019803999999998823,,10,,2,7,False,,,,,False,,0,0,,0,0,,,,116,service_free0_area7,,,[],0,11594.878696216028,0,77.351587588916,0.0,8,,,,307.39757410000004,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,,3,,,249,0.5,free,17,0.0,0.0,4,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,110,3073.975741,,,True,0.019810291996691376
9,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,0,,15,10,133,1.0,,,arc,0,0.021743999999999986,,10,,2,7,False,,,,,False,,0,0,,0,0,,,,116,service_free1_area7,,,[],194,11594.878696216028,0,77.351587588916,0.0,8,,,,307.39757410000004,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,,3,,,249,0.5,free,17,1.0,0.0,4,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,110,3073.975741,,,True,0.021744124998804182
8,0,True,0,0,0,0,0,near_collinear_min__n10__negative,near_collinear_min,8,0,,14,10,131,1.0,,,arc,0,0.021286999999999168,,10,,2,6,False,,,,,False,,0,0,,0,0,,,,115,service_locked1_area7,,,[],185,11575.81524441126,0,96.12042962951335,0.0,8,,,,306.1163051,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,,3,,,249,0.5,locked,17,1.0,0.0,4,,1,,,10,stress,7,full_coverage_and_all_discovered_cleared,109,3061.163051,,,True,0.021291958051733673
10,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,8,0,,17,10,146,1.0,,,base,0,0.02074100000000101,,10,,2,9,False,,,,,False,,0,0,,17,0,,,,127,range_area7,,,[],,11825.774325475111,0,85.07322844594901,0.0,8,,,,318.8154867,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,,3,,,250,1.0,,,,,12,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,117,3188.154867,,,True,0.02076245896751061
10,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,8,0,,17,10,146,1.0,,,arc,0,0.020701999999999998,,10,,2,9,False,,,,,False,,0,0,,0,0,,,,127,service_free0_area7,,,[],0,11825.774325475111,0,85.07322844594901,0.0,8,,,,318.8154867,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,,3,,,250,0.5,free,17,0.0,0.0,12,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,117,3188.154867,,,True,0.020742124994285405
6,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,7,0,,12,10,117,1.0,,,arc,0,0.018321999999999505,,10,,3,5,False,,,,,False,,0,0,,0,0,,,,103,service_free1_area7,,,[],122,12352.913895774731,0,60.22916432912233,0.0,7,,,,313.958278,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,,3,,,250,0.5,free,17,1.0,0.0,6,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,98,3139.58278,,,True,0.018330583989154547
8,0,True,0,0,0,0,0,near_collinear_min__n10__spatial,near_collinear_min,8,0,,14,10,131,1.0,,,arc,0,0.021270999999998708,,10,,2,6,False,,,,,False,,0,0,,0,0,,,,115,service_locked1_area7,,,[],194,11661.375408402551,0,82.69557153370494,0.0,8,,,,307.8275084,"[4, 6, 10, 12, 14, 15, 16, 17, 18, 20]",,,3,,,250,0.5,locked,17,1.0,0.0,4,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,109,3078.275084,,,True,0.02128508302848786
8,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,0,,20,16,116,1.0,,,base,0,0.026495999999999853,,16,,4,8,False,,,,,False,,0,0,,21,2,,,,94,range_area7,,,[],,9702.395095882584,0,113.40009602987374,0.0,12,,,,161.9674385625,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,251,1.0,,,,,10,,0,,,16,stress,5,public_upper_bound_16,89,2591.479017,,,True,0.026506084017455578
8,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,0,,20,16,116,1.0,,,arc,0,0.027737000000000123,,16,,4,8,False,,,,,False,,0,0,,0,2,,,,94,service_free0_area7,,,[],0,9702.395095882584,0,113.40009602987374,0.0,12,,,,161.9674385625,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,251,0.5,free,21,0.0,0.0,10,,0,,,16,stress,5,public_upper_bound_16,89,2591.479017,,,True,0.027760624943766743
10,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,9,0,,21,16,109,1.0,,,arc,0,0.027553999999998524,,16,,7,12,False,,,,,False,,0,0,,0,1,,,,86,service_free1_area7,,,[],200,13336.701301093994,0,51.198337440879094,0.0,9,,,,204.64626625,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,251,0.5,free,22,1.0,0.0,8,,4,,,16,stress,6,public_upper_bound_16,82,3274.34026,,,True,0.027575624990276992
7,0,True,0,0,0,0,0,near_collinear_min__n16__positive,near_collinear_min,12,0,,19,16,113,1.0,,,arc,0,0.0306519999999999,,16,,4,7,False,,,,,False,,0,0,,0,2,,,,92,service_locked1_area7,,,[],320,9873.040083889991,0,113.39155855264447,0.0,12,,,,163.163000875,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,251,0.5,locked,21,1.0,0.0,11,,1,,,16,stress,5,public_upper_bound_16,87,2610.608014,,,True,0.03070270799798891
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,0,,21,16,118,1.0,,,base,0,0.02831800000000051,,16,,2,7,False,,,,,False,,0,0,,21,2,,,,95,range_area7,,,[],,10696.66860033792,0,143.66742641183976,0.0,14,,,,174.8958575,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,252,1.0,,,,,12,,1,,,16,stress,5,public_upper_bound_16,89,2798.33372,,,True,0.02835129201412201
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,0,,21,16,118,1.0,,,arc,0,0.028523999999999106,,16,,2,7,False,,,,,False,,0,0,,0,2,,,,95,service_free0_area7,,,[],0,10696.66860033792,0,143.66742641183976,0.0,14,,,,174.8958575,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,252,0.5,free,21,0.0,0.0,12,,1,,,16,stress,5,public_upper_bound_16,89,2798.33372,,,True,0.02853866695659235
12,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,10,0,,21,16,112,1.0,,,arc,0,0.029995000000001326,,16,,6,11,False,,,,,False,,0,0,,0,1,,,,89,service_free1_area7,,,[],205,13484.177515398957,0,87.10257160438934,0.0,10,,,,207.4272188125,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,252,0.5,free,22,1.0,0.0,9,,4,,,16,stress,6,public_upper_bound_16,82,3318.835501,,,True,0.030004624975845218
11,0,True,0,0,0,0,0,near_collinear_min__n16__negative,near_collinear_min,14,0,,21,16,118,1.0,,,arc,0,0.03235499999999902,,16,,2,7,False,,,,,False,,0,0,,0,2,,,,95,service_locked1_area7,,,[],290,10512.216898076676,0,145.52433022020006,0.0,14,,,,172.59021125,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,252,0.5,locked,21,1.0,0.0,12,,0,,,16,stress,5,public_upper_bound_16,89,2761.44338,,,True,0.032361584017053246
10,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,0,,20,16,118,1.0,,,base,0,0.02872399999999864,,16,,5,9,False,,,,,False,,0,0,,21,2,,,,96,range_area7,,,[],,10721.405448544612,0,117.06617527853851,0.0,11,,,,175.2675681875,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,253,1.0,,,,,10,,0,,,16,stress,5,public_upper_bound_16,88,2804.281091,,,True,0.028925082995556295
10,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,0,,20,16,118,1.0,,,arc,0,0.02849700000000155,,16,,5,9,False,,,,,False,,0,0,,0,2,,,,96,service_free0_area7,,,[],0,10721.405448544612,0,117.06617527853851,0.0,11,,,,175.2675681875,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,253,0.5,free,21,0.0,0.0,10,,0,,,16,stress,5,public_upper_bound_16,88,2804.281091,,,True,0.02852024999447167
10,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,14,0,,21,16,117,1.0,,,arc,0,0.031512000000001095,,16,,2,7,False,,,,,False,,0,0,,0,2,,,,94,service_free1_area7,,,[],290,10434.885859438635,0,124.02860102189473,0.0,14,,,,171.2485734375,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,253,0.5,free,21,1.0,0.0,12,,0,,,16,stress,5,public_upper_bound_16,88,2739.977175,,,True,0.03151362499920651
9,0,True,0,0,0,0,0,near_collinear_min__n16__spatial,near_collinear_min,11,0,,19,16,114,1.0,,,arc,0,0.030764000000001346,,16,,5,8,False,,,,,False,,0,0,,0,2,,,,93,service_locked1_area7,,,[],290,10515.637464723384,0,123.35127129963541,0.0,11,,,,171.44546825,"[1, 2, 3, 5, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",,,3,,,253,0.5,locked,21,1.0,0.0,12,,0,,,16,stress,5,public_upper_bound_16,86,2743.127492,,,True,0.03077825001673773
4,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,8,0,,12,10,110,1.0,,,base,0,0.015504999999999214,,10,,2,4,False,,,,,False,,0,0,,17,0,,,,96,range_area7,,,[],,10390.23806299752,0,57.8140597818647,0.0,8,,,,270.4047613,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,254,1.0,,,,,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,90,2704.047613,,,True,0.015515832987148315
4,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,8,0,,12,10,110,1.0,,,arc,0,0.01964399999999955,,10,,2,4,False,,,,,False,,0,0,,0,0,,,,96,service_free0_area7,,,[],0,10390.23806299752,0,57.8140597818647,0.0,8,,,,270.4047613,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,254,0.5,free,17,0.0,0.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,90,2704.047613,,,True,0.020241333986632526
7,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,8,0,,14,10,114,1.0,,,arc,0,0.019588999999999857,,10,,2,6,False,,,,,False,,0,0,,0,0,,,,98,service_free1_area7,,,[],175,11681.728382830608,0,41.17907276714805,0.0,8,,,,297.9345676,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,254,0.5,free,17,1.0,0.0,7,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,91,2979.345676,,,True,0.019697874959092587
2,0,True,0,0,0,0,0,unknown_count_late__n10__positive,unknown_count_late,9,0,,11,10,127,1.0,,,arc,0,0.02025399999999955,,10,,1,2,False,,,,,False,,0,0,,0,0,,,,114,service_locked1_area7,,,[],226,9728.757638787576,0,134.7715921648445,0.0,9,,,,267.6751528,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,254,0.5,locked,17,1.0,0.0,13,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,108,2676.751528,,,True,0.020376999978907406
4,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,8,0,,11,10,109,1.0,,,base,0,0.015918000000000987,,10,,2,3,False,,,,,False,,0,0,,17,0,,,,96,range_area7,,,[],,10381.240417466588,0,60.247637476692056,0.0,8,,,,269.9248083,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,255,1.0,,,,,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,90,2699.248083,,,True,0.015918666031211615
4,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,8,0,,11,10,109,1.0,,,arc,0,0.016463999999999146,,10,,2,3,False,,,,,False,,0,0,,0,0,,,,96,service_free0_area7,,,[],0,10381.240417466588,0,60.247637476692056,0.0,8,,,,269.9248083,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,255,0.5,free,17,0.0,0.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,90,2699.248083,,,True,0.016473792027682066
4,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,8,0,,11,10,109,1.0,,,arc,0,0.01750700000000016,,10,,2,3,False,,,,,False,,0,0,,0,0,,,,96,service_free1_area7,,,[],157,10381.240417466588,0,60.247637476692056,0.0,8,,,,269.9248083,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,255,0.5,free,17,1.0,0.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,90,2699.248083,,,True,0.01750649994937703
7,0,True,0,0,0,0,0,unknown_count_late__n10__negative,unknown_count_late,10,0,,14,10,126,1.0,,,arc,0,0.02168800000000104,,10,,0,4,False,,,,,False,,0,0,,0,0,,,,110,service_locked1_area7,,,[],260,11316.60814938345,0,97.18504521591555,0.0,10,,,,297.9321629,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,255,0.5,locked,17,1.0,0.0,10,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,104,2979.321629,,,True,0.02169491699896753
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,0,,12,10,111,1.0,,,base,0,0.01655099999999976,,10,,1,3,False,,,,,False,,0,0,,17,0,,,,97,range_area7,,,[],,10460.933310005672,0,80.09491032635631,0.0,9,,,,272.4186661,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,256,1.0,,,,,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,91,2724.186661,,,True,0.016550791973713785
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,0,,12,10,111,1.0,,,arc,0,0.016807999999999268,,10,,1,3,False,,,,,False,,0,0,,0,0,,,,97,service_free0_area7,,,[],0,10460.933310005672,0,80.09491032635631,0.0,9,,,,272.4186661,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,256,0.5,free,17,0.0,0.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,91,2724.186661,,,True,0.01684295799350366
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,0,,12,10,111,1.0,,,arc,0,0.017827999999999733,,10,,1,3,False,,,,,False,,0,0,,0,0,,,,97,service_free1_area7,,,[],127,10460.933310005672,0,80.09491032635631,0.0,9,,,,272.4186661,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,256,0.5,free,17,1.0,0.0,8,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,91,2724.186661,,,True,0.017834500002209097
5,0,True,0,0,0,0,0,unknown_count_late__n10__spatial,unknown_count_late,9,0,,12,10,122,1.0,,,arc,0,0.020542999999999978,,10,,1,3,False,,,,,False,,0,0,,0,0,,,,108,service_locked1_area7,,,[],275,11436.191867631676,0,98.68124457232048,0.0,9,,,,298.5238375,"[2, 3, 4, 5, 10, 11, 13, 14, 17, 20]",,,3,,,256,0.5,locked,17,1.0,0.0,10,,0,,,10,stress,7,full_coverage_and_all_discovered_cleared,102,2985.238375,,,True,0.020544041006360203
4,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,0,,18,16,86,1.0,,,base,0,0.023880000000000123,,16,,3,5,False,,,,,False,,0,0,,22,1,,,,66,range_area7,,,[],,9621.735770069714,0,131.52675032611273,0.0,13,,,,149.959197125,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,257,1.0,,,,,17,,0,,,16,stress,6,public_upper_bound_16,59,2399.347154,,,True,0.0238918749964796
4,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,0,,18,16,86,1.0,,,arc,0,0.024611999999999412,,16,,3,5,False,,,,,False,,0,0,,0,1,,,,66,service_free0_area7,,,[],0,9621.735770069714,0,131.52675032611273,0.0,13,,,,149.959197125,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,257,0.5,free,22,0.0,0.0,17,,0,,,16,stress,6,public_upper_bound_16,59,2399.347154,,,True,0.024612582987174392
4,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,0,,18,16,86,1.0,,,arc,0,0.027421999999999613,,16,,3,5,False,,,,,False,,0,0,,0,1,,,,66,service_free1_area7,,,[],330,9621.735770069714,0,131.52675032611273,0.0,13,,,,149.959197125,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,257,0.5,free,22,1.0,0.0,17,,0,,,16,stress,6,public_upper_bound_16,59,2399.347154,,,True,0.027434499992523342
5,0,True,0,0,0,0,0,unknown_count_late__n16__positive,unknown_count_late,13,0,,19,16,71,1.0,,,arc,0,0.027148000000000394,,16,,3,6,False,,,,,False,,0,0,,0,5,,,,50,service_locked1_area7,,,[],290,6518.095917334877,0,123.81722705218048,0.0,13,,,,105.476199,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,257,0.5,locked,18,1.0,0.0,17,,1,,,16,stress,2,public_upper_bound_16,45,1687.619184,,,True,0.027156707947142422
4,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,13,0,,18,16,104,1.0,,,base,0,0.02537200000000084,,16,,3,5,False,,,,,False,,0,0,,23,0,,,,84,range_area7,,,[],,10700.048470799113,0,121.02504997952575,0.0,13,,,,170.1256059375,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,258,1.0,,,,,15,,0,,,16,stress,7,public_upper_bound_16,76,2722.009695,,,True,0.02540637500351295
4,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,13,0,,18,16,104,1.0,,,arc,0,0.026832000000000633,,16,,3,5,False,,,,,False,,0,0,,0,0,,,,84,service_free0_area7,,,[],0,10700.048470799113,0,121.02504997952575,0.0,13,,,,170.1256059375,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,258,0.5,free,23,0.0,0.0,15,,0,,,16,stress,7,public_upper_bound_16,76,2722.009695,,,True,0.026870917004998773
6,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,14,0,,20,16,85,1.0,,,arc,0,0.02955299999999994,,16,,2,6,False,,,,,False,,0,0,,0,2,,,,63,service_free1_area7,,,[],292,8172.448740196053,0,109.5606825088487,0.0,14,,,,131.21810925,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,258,0.5,free,21,1.0,0.0,17,,0,,,16,stress,5,public_upper_bound_16,58,2099.489748,,,True,0.02956329198786989
5,0,True,0,0,0,0,0,unknown_count_late__n16__negative,unknown_count_late,14,0,,19,16,72,1.0,,,arc,0,0.027621999999999147,,16,,2,5,False,,,,,False,,0,0,,0,5,,,,51,service_locked1_area7,,,[],439,6536.9510601209,0,123.16990065006587,0.0,14,,,,106.21188825,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,258,0.5,locked,18,1.0,0.0,18,,1,,,16,stress,2,public_upper_bound_16,48,1699.390212,,,True,0.027621250017546117
6,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,12,0,,19,16,78,1.0,,,base,0,0.02472599999999936,,16,,4,7,False,,,,,False,,0,0,,20,3,,,,57,range_area7,,,[],,7239.930163838877,0,125.63780758998033,0.0,12,,,,116.9366270625,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,259,1.0,,,,,16,,0,,,16,stress,4,public_upper_bound_16,49,1870.986033,,,True,0.024734416976571083
6,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,12,0,,19,16,78,1.0,,,arc,0,0.02539600000000064,,16,,4,7,False,,,,,False,,0,0,,0,3,,,,57,service_free0_area7,,,[],0,7239.930163838877,0,125.63780758998033,0.0,12,,,,116.9366270625,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,259,0.5,free,20,0.0,0.0,16,,0,,,16,stress,4,public_upper_bound_16,49,1870.986033,,,True,0.025474583031609654
7,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,14,0,,20,16,84,1.0,,,arc,0,0.028852999999999795,,16,,2,6,False,,,,,False,,0,0,,0,2,,,,62,service_free1_area7,,,[],239,7957.825780555384,0,123.96952465770114,0.0,14,,,,128.0353221875,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,259,0.5,free,21,1.0,0.0,15,,0,,,16,stress,5,public_upper_bound_16,55,2048.565155,,,True,0.028854709002189338
8,0,True,0,0,0,0,0,unknown_count_late__n16__spatial,unknown_count_late,15,0,,20,16,71,1.0,,,arc,0,0.02982699999999916,,16,,1,5,False,,,,,False,,0,0,,0,5,,,,49,service_locked1_area7,,,[],206,6598.699556889157,0,158.0747653619444,0.0,15,,,,106.358744375,"[2, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",,,3,,,259,0.5,locked,18,1.0,0.0,15,,3,,,16,stress,2,public_upper_bound_16,45,1701.73991,,,True,0.02984091598773375
11,3,True,0,11,1,2,0,uniform__iid__67,uniform__iid,9,27,,11,10,318,,bounded_transverse_width,,base,0,0.028868000000001004,,10,,0,0,,,,,,False,0,0,27,0,39,0,,4,3,305,range_grid21_29,,,[],,22024.77978216174,0,,0.0,,False,0,,626.3955954,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,1.0,,,,,8,0,0,0,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,281,6263.955954,40.0,constant,,0.02887354203267023
6,0,True,0,6,1,1,0,uniform__iid__67,uniform__iid,9,44,,10,10,317,,bounded_transverse_width,,base,0,0.031169999999999476,,10,,0,0,,,,,,False,0,0,44,2,38,0,,2,2,305,range_convex22,,,[],,20972.215750037813,0,,0.0,,False,0,,605.2443147,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,1.0,,,,,10,1,2,2,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,283,6052.443147,40.0,constant,,0.0311837499612011
4,0,True,0,4,2,3,0,uniform__iid__67,uniform__iid,8,38,39,11,10,290,,bounded_transverse_width,,locked,35,0.03480799999999995,2,10,cached_distance_prefix_sum,0,0,,,39,0,37,True,0,0,39,1,0,0,8,2,2,277,count_locked_grid21_29,10,10,[],,20821.191360615136,0,,0.0,,False,0,327,586.1238271,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",1,30.0,4,0,0,67,1.0,,,,,12,0,6,1,14,10,ordinary,21,full_coverage_and_all_discovered_cleared,259,5861.238271,40.0,constant,,0.03490770800272003
15,5,True,0,15,1,2,0,uniform__iid__67,uniform__iid,9,14,,11,10,298,,bounded_transverse_width,,arc,0,0.034369999999999123,,10,,0,0,,,,,,False,0,0,14,5,0,0,,4,2,285,service_free0_grid21_29,,,[],0,21250.68735715228,0,,0.0,,False,0,,599.2137469,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,41,0.0,0.0,14,5,11,5,20,10,ordinary,21,full_coverage_and_all_discovered_cleared,264,5992.137469,40.0,constant,,0.03439891699235886
16,5,True,0,16,0,1,0,uniform__iid__67,uniform__iid,10,9,,11,10,287,,bounded_transverse_width,,arc,0,0.04231499999999855,,10,,0,0,,,,,,False,0,0,9,5,0,0,,4,2,274,service_free1_grid21_29,,,[],633,21292.794846867353,0,,0.0,,False,0,,593.2558968000001,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,42,1.0,0.0,10,4,11,5,21,10,ordinary,21,full_coverage_and_all_discovered_cleared,251,5932.558968,40.0,constant,,0.04232345800846815
12,2,True,0,12,2,2,0,uniform__iid__67,uniform__iid,8,22,,10,10,291,,bounded_transverse_width,,arc,0,0.038467000000000695,,10,,0,0,,,,,,False,0,0,22,4,0,0,,3,3,279,service_free2_grid21_29,,,[],827,20737.638423060147,0,,0.0,,False,0,,584.952768,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,free,41,2.0,0.0,11,4,1,4,20,10,ordinary,21,full_coverage_and_all_discovered_cleared,257,5849.52768,40.0,constant,,0.038484749966301024
8,0,True,0,8,2,3,0,uniform__iid__67,uniform__iid,8,32,,11,10,292,,bounded_transverse_width,,arc,0,0.03902099999999997,,10,,0,0,,,,,,False,0,0,32,5,0,0,,2,2,279,service_locked0_grid21_29,,,[],0,21079.415295195853,0,,0.0,,False,0,,592.3883059,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",,30.0,4,,,67,0.5,locked,39,0.0,0.0,12,3,15,5,18,10,ordinary,21,full_coverage_and_all_discovered_cleared,260,5923.883059,40.0,constant,,0.03912125003989786
