active_measurements,active_no_signal,all_cleared,case_id,category,certified_clears,clear_calls,clear_fraction,cleared,commands,cpu_s,discovered_channels,failure,inconsistent_updates,measurements,missed_channels,mixed,move_m,noise,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,rounding,sources,stations_visited,stop_reason,strategy,switches,total_virtual_s,wall_s
0,0,True,q4_minimum_radius_06,minimum_radius,11,69,1.0,16,471,0.028684999999995853,16,,0,400,[],True,53632.39320267138,hash,53,19.53507652611596,833.4049150625,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_genetic,369,13334.478641,0.028787582996301353
29,3,True,q4_minimum_radius_06,minimum_radius,13,43,1.0,16,296,0.3340679999999949,16,,0,251,[],True,40489.84108042606,hash,27,19.53507652611596,608.3730135,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 20]",nearest,16,25,public_upper_bound_16,active_2opt,220,9733.968216,0.335135540983174
29,3,True,q4_minimum_radius_06,minimum_radius,13,43,1.0,16,296,0.3340989999999948,16,,0,251,[],True,40489.84108042606,hash,27,19.53507652611596,608.3730135,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 18, 20]",nearest,16,25,public_upper_bound_16,active_genetic,220,9733.968216,0.33503025001846254
0,0,True,q4_near_collinear_00,near_collinear,15,15,1.0,15,564,0.03966700000000145,15,,0,547,[],True,43322.90210988879,hash,0,0.0,801.3720283333333,"[1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 19, 20]",nearest,15,49,full_coverage_and_all_discovered_cleared,square_greedy,546,12020.580425,0.03977125004166737
0,0,True,q4_near_collinear_00,near_collinear,15,15,1.0,15,546,0.04425899999999672,15,,0,529,[],True,43472.28163658962,hash,0,0.0,793.2304217333333,"[1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 19, 20]",nearest,15,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,484,11898.456326,0.04433145798975602
0,0,True,q4_near_collinear_00,near_collinear,12,15,1.0,15,433,0.032059000000003834,15,,0,416,[],True,43931.84821749673,hash,0,0.0,755.224643,"[1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 19, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,triangle_2opt,387,11328.369645,0.0321991250384599
0,0,True,q4_near_collinear_00,near_collinear,12,15,1.0,15,433,0.03177399999999864,15,,0,416,[],True,43931.84821749673,hash,0,0.0,755.224643,"[1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 19, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,triangle_genetic,387,11328.369645,0.031858583039138466
27,4,True,q4_near_collinear_00,near_collinear,11,149,1.0,15,454,0.3113470000000049,15,,0,303,[],True,52600.9470495795,hash,134,19.181836526836502,851.8792934666667,"[1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 19, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,active_2opt,266,12778.189402,0.3126482919906266
27,4,True,q4_near_collinear_00,near_collinear,11,149,1.0,15,454,0.3073740000000029,15,,0,303,[],True,52600.9470495795,hash,134,19.181836526836502,851.8792934666667,"[1, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 17, 18, 19, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,active_genetic,266,12778.189402,0.30834779201541096
0,0,True,q4_near_collinear_01,near_collinear,16,16,1.0,16,473,0.03675700000000148,16,,0,455,[],True,35859.64480443791,hash,0,0.0,623.80806,"[2, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,16,39,public_upper_bound_16,square_greedy,454,9980.92896,0.03684450004948303
0,0,True,q4_near_collinear_01,near_collinear,16,16,1.0,16,501,0.0404270000000011,16,,0,483,[],True,40806.02682666628,hash,0,0.0,693.575335375,"[2, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,16,44,public_upper_bound_16,square_cropped_2opt,441,11097.205366,0.040559583983849734
0,0,True,q4_near_collinear_01,near_collinear,15,90,1.0,16,454,0.028673000000004834,16,,0,362,[],True,45055.59803157422,hash,74,19.223441813799948,715.94497675,"[2, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_2opt,332,11455.119628,0.02871445898199454
0,0,True,q4_near_collinear_01,near_collinear,15,90,1.0,16,454,0.028759000000000867,16,,0,362,[],True,45055.59803157422,hash,74,19.223441813799948,715.94497675,"[2, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_genetic,332,11455.119628,0.02881774998968467
25,1,True,q4_near_collinear_01,near_collinear,15,103,1.0,16,347,0.27677500000000066,16,,0,242,[],True,40236.91753713249,hash,87,19.18637930899778,613.2114675625,"[2, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,16,24,public_upper_bound_16,active_2opt,213,9811.383481,0.2776505000074394
25,1,True,q4_near_collinear_01,near_collinear,15,103,1.0,16,347,0.2752189999999999,16,,0,242,[],True,40236.91753713249,hash,87,19.18637930899778,613.2114675625,"[2, 4, 5, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20]",nearest,16,24,public_upper_bound_16,active_genetic,213,9811.383481,0.2759584170416929
0,0,True,q4_near_collinear_02,near_collinear,13,13,1.0,13,584,0.030501000000001,13,,0,569,[],True,41874.36345023067,hash,0,0.0,911.7594377692308,"[1, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 20]",nearest,13,49,full_coverage_and_all_discovered_cleared,square_greedy,568,11852.872691,0.030580917024053633
0,0,True,q4_near_collinear_02,near_collinear,13,13,1.0,13,515,0.026707999999999288,13,,0,500,[],True,38903.203194673864,hash,0,0.0,830.8954338461538,"[1, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 20]",nearest,13,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,456,10801.64064,0.02677658398170024
0,0,True,q4_near_collinear_02,near_collinear,10,34,1.0,13,455,0.025283999999999196,13,,0,419,[],True,43194.172005725704,hash,21,19.18388162706668,865.3718778461539,"[1, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,triangle_2opt,388,11249.834412,0.02533991599921137
0,0,True,q4_near_collinear_02,near_collinear,10,34,1.0,13,455,0.02517699999999934,13,,0,419,[],True,43194.172005725704,hash,21,19.18388162706668,865.3718778461539,"[1, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,triangle_genetic,388,11249.834412,0.0252426250372082
26,4,True,q4_near_collinear_02,near_collinear,9,13,1.0,13,304,0.29886499999999927,13,,0,289,[],True,41330.76985557865,hash,0,0.0,771.0887667692308,"[1, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,active_2opt,248,10024.153968,0.2995901660178788
26,4,True,q4_near_collinear_02,near_collinear,9,13,1.0,13,304,0.3019999999999996,13,,0,289,[],True,41330.76985557865,hash,0,0.0,771.0887667692308,"[1, 2, 3, 8, 9, 11, 12, 13, 14, 15, 16, 17, 20]",nearest,13,31,full_coverage_and_all_discovered_cleared,active_genetic,248,10024.153968,0.3031579160015099
0,0,True,q4_near_collinear_03,near_collinear,16,16,1.0,16,515,0.04475800000000163,16,,0,497,[],True,46745.17868837793,hash,0,0.0,775.6272335,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",nearest,16,48,public_upper_bound_16,square_greedy,496,12410.035736,0.044858124980237335
0,0,True,q4_near_collinear_03,near_collinear,16,16,1.0,16,414,0.03557299999999941,16,,0,396,[],True,35203.44706873936,hash,0,0.0,591.1055883125,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",nearest,16,41,public_upper_bound_16,square_cropped_2opt,357,9457.689413,0.03559433302143589
0,0,True,q4_near_collinear_03,near_collinear,14,16,1.0,16,389,0.03411299999999784,16,,0,371,[],True,47549.6202130212,hash,0,0.0,736.682752625,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_2opt,342,11786.924042,0.03415320802014321
0,0,True,q4_near_collinear_03,near_collinear,14,16,1.0,16,389,0.04363400000000439,16,,0,371,[],True,47549.6202130212,hash,0,0.0,736.682752625,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_genetic,342,11786.924042,0.046566625009290874
25,5,True,q4_near_collinear_03,near_collinear,11,176,1.0,16,378,0.30484899999999726,16,,0,200,[],True,48682.8361634106,hash,160,19.21252401049084,716.7854539375,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",nearest,16,24,public_upper_bound_16,active_2opt,172,11468.567263,0.30543337494600564
25,5,True,q4_near_collinear_03,near_collinear,11,176,1.0,16,378,0.3074370000000002,16,,0,200,[],True,48682.8361634106,hash,160,19.21252401049084,716.7854539375,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",nearest,16,24,public_upper_bound_16,active_genetic,172,11468.567263,0.30826854199403897
0,0,True,q4_near_collinear_04,near_collinear,15,15,1.0,15,516,0.034877999999999076,15,,0,499,[],True,44114.09715911056,hash,0,0.0,792.7212954666667,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 20]",nearest,15,49,full_coverage_and_all_discovered_cleared,square_greedy,498,11890.819432,0.0349193750298582
0,0,True,q4_near_collinear_04,near_collinear,15,15,1.0,15,470,0.03333899999999801,15,,0,453,[],True,42935.07301274933,hash,0,0.0,755.7343069333333,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 20]",nearest,15,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,409,11336.014604,0.03357820800738409
0,0,True,q4_near_collinear_04,near_collinear,14,15,1.0,15,354,0.029491000000000156,15,,0,337,[],True,46518.50391346913,hash,0,0.0,758.0467188666667,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,triangle_2opt,307,11370.700783,0.029508540988899767
0,0,True,q4_near_collinear_04,near_collinear,14,15,1.0,15,354,0.03007300000000157,15,,0,337,[],True,46518.50391346913,hash,0,0.0,758.0467188666667,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,triangle_genetic,307,11370.700783,0.030235541984438896
28,6,True,q4_near_collinear_04,near_collinear,9,33,1.0,15,278,0.333008999999997,15,,0,243,[],True,46404.77489523686,hash,18,19.191478792281167,721.9303320666667,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,active_2opt,204,10828.954981,0.3339229999692179
28,6,True,q4_near_collinear_04,near_collinear,9,33,1.0,15,278,0.3331839999999957,15,,0,243,[],True,46404.77489523686,hash,18,19.191478792281167,721.9303320666667,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,active_genetic,204,10828.954981,0.3341605419991538
0,0,True,q4_near_collinear_05,near_collinear,13,13,1.0,13,589,0.03502299999999536,13,,0,574,[],True,43275.84455267899,hash,0,0.0,935.6283776153846,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16]",nearest,13,49,full_coverage_and_all_discovered_cleared,square_greedy,573,12163.168909,0.0351094159996137
0,0,True,q4_near_collinear_05,near_collinear,13,13,1.0,13,561,0.03374600000000072,13,,0,546,[],True,40386.9403730951,hash,0,0.0,874.8760058461538,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16]",nearest,13,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,501,11373.388076,0.03392008296214044
0,0,True,q4_near_collinear_05,near_collinear,10,13,1.0,13,447,0.028942999999998165,13,,0,432,[],True,41630.9716505519,hash,0,0.0,842.476487,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16]",nearest,13,31,full_coverage_and_all_discovered_cleared,triangle_2opt,401,10952.194331,0.029082749970257282
0,0,True,q4_near_collinear_05,near_collinear,10,13,1.0,13,447,0.028708999999999207,13,,0,432,[],True,41630.9716505519,hash,0,0.0,842.476487,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16]",nearest,13,31,full_coverage_and_all_discovered_cleared,triangle_genetic,401,10952.194331,0.028812582953833044
23,3,True,q4_near_collinear_05,near_collinear,10,45,1.0,13,330,0.27538199999999335,13,,0,283,[],True,45767.994603162966,hash,32,19.187480868351944,844.2768404615385,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16]",nearest,13,31,full_coverage_and_all_discovered_cleared,active_2opt,246,10975.598926,0.27623845799826086
23,3,True,q4_near_collinear_05,near_collinear,10,45,1.0,13,330,0.26792800000000483,13,,0,283,[],True,45767.994603162966,hash,32,19.187480868351944,844.2768404615385,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16]",nearest,13,31,full_coverage_and_all_discovered_cleared,active_genetic,246,10975.598926,0.2683375420165248
0,0,True,q4_worst_plus_00,worst_plus,15,15,1.0,15,570,0.03348600000000346,15,,0,553,[],True,41537.176027227986,plus,0,0.0,779.9623469333333,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 20]",nearest,15,49,full_coverage_and_all_discovered_cleared,square_greedy,552,11699.435204,0.03354379202937707
0,0,True,q4_worst_plus_00,worst_plus,15,15,1.0,15,590,0.032071999999999434,15,,0,573,[],True,40336.33723974749,plus,0,0.0,769.0178297333333,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 20]",nearest,15,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,528,11535.267446,0.032079124997835606
0,0,True,q4_worst_plus_00,worst_plus,7,28,1.0,15,525,0.027856999999997356,15,,0,495,[],True,53231.78259883521,plus,13,16.516814381875186,913.3571012666667,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,triangle_2opt,465,13700.356519,0.027882875001523644
0,0,True,q4_worst_plus_00,worst_plus,7,28,1.0,15,525,0.028662000000004184,15,,0,495,[],True,53231.78259883521,plus,13,16.516814381875186,913.3571012666667,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,triangle_genetic,465,13700.356519,0.028835667006205767
23,5,True,q4_worst_plus_00,worst_plus,10,52,1.0,15,365,0.25785700000000134,15,,0,311,[],True,45265.90930136065,plus,37,19.19148506642402,738.1454570000001,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,active_2opt,278,11072.181855,0.25816533400211483
23,5,True,q4_worst_plus_00,worst_plus,10,52,1.0,15,365,0.2596160000000012,15,,0,311,[],True,45265.90930136065,plus,37,19.19148506642402,738.1454570000001,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 16, 20]",nearest,15,31,full_coverage_and_all_discovered_cleared,active_genetic,278,11072.181855,0.2603804160025902
0,0,True,q4_worst_plus_01,worst_plus,16,16,1.0,16,498,0.035862000000001615,16,,0,480,[],True,34825.3457395594,plus,0,0.0,620.25432175,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20]",nearest,16,38,public_upper_bound_16,square_greedy,479,9924.069148,0.03589512500911951
0,0,True,q4_worst_plus_01,worst_plus,15,16,1.0,16,605,0.03985399999999828,16,,0,587,[],True,42755.53671541539,plus,0,0.0,756.819209125,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20]",nearest,16,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,543,12109.107346,0.03994862496620044
0,0,True,q4_worst_plus_01,worst_plus,13,37,1.0,16,414,0.027546999999998434,16,,0,375,[],True,54890.300263695266,plus,21,19.2071259201233,833.816252875,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_2opt,345,13341.060046,0.02767408301588148
0,0,True,q4_worst_plus_01,worst_plus,13,37,1.0,16,414,0.02746400000000193,16,,0,375,[],True,54890.300263695266,plus,21,19.2071259201233,833.816252875,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_genetic,345,13341.060046,0.027486625011079013
32,3,True,q4_worst_plus_01,worst_plus,13,39,1.0,16,292,0.37720099999999945,16,,0,251,[],True,38657.90571442985,plus,23,19.05689971573424,584.5988216875,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20]",nearest,16,23,public_upper_bound_16,active_2opt,218,9353.581147,0.37809254199964926
32,3,True,q4_worst_plus_01,worst_plus,13,39,1.0,16,292,0.3777630000000016,16,,0,251,[],True,38657.90571442985,plus,23,19.05689971573424,584.5988216875,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20]",nearest,16,23,public_upper_bound_16,active_genetic,218,9353.581147,0.37861162499757484
0,0,True,q4_worst_plus_02,worst_plus,12,12,1.0,12,677,0.030976000000002557,12,,0,663,[],True,40435.40817178099,plus,0,0.0,1010.3401361666666,"[1, 2, 4, 5, 6, 9, 10, 11, 13, 14, 17, 20]",nearest,12,49,full_coverage_and_all_discovered_cleared,square_greedy,662,12124.081634,0.030992833024356514
0,0,True,q4_worst_plus_02,worst_plus,12,12,1.0,12,579,0.02498899999999793,12,,0,565,[],True,39206.3343026031,plus,0,0.0,937.1889051666667,"[1, 2, 4, 5, 6, 9, 10, 11, 13, 14, 17, 20]",nearest,12,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,520,11246.266862,0.025071916985325515
0,0,True,q4_worst_plus_02,worst_plus,11,16,1.0,12,498,0.022372000000004277,12,,0,480,[],True,42196.7260613207,plus,4,19.186721454715382,946.6954343333333,"[1, 2, 4, 5, 6, 9, 10, 11, 13, 14, 17, 20]",nearest,12,31,full_coverage_and_all_discovered_cleared,triangle_2opt,449,11360.345212,0.022373750049155205
0,0,True,q4_worst_plus_02,worst_plus,11,16,1.0,12,498,0.022331999999998686,12,,0,480,[],True,42196.7260613207,plus,4,19.186721454715382,946.6954343333333,"[1, 2, 4, 5, 6, 9, 10, 11, 13, 14, 17, 20]",nearest,12,31,full_coverage_and_all_discovered_cleared,triangle_genetic,449,11360.345212,0.02237995801260695
22,1,True,q4_worst_plus_02,worst_plus,11,16,1.0,12,431,0.25414599999999865,12,,0,413,[],True,45479.99817891028,plus,4,19.186721454715382,967.7499698333332,"[1, 2, 4, 5, 6, 9, 10, 11, 13, 14, 17, 20]",nearest,12,31,full_coverage_and_all_discovered_cleared,active_2opt,380,11612.999638,0.2548676250153221
22,1,True,q4_worst_plus_02,worst_plus,11,16,1.0,12,431,0.2664659999999941,12,,0,413,[],True,45479.99817891028,plus,4,19.186721454715382,967.7499698333332,"[1, 2, 4, 5, 6, 9, 10, 11, 13, 14, 17, 20]",nearest,12,31,full_coverage_and_all_discovered_cleared,active_genetic,380,11612.999638,0.27032304200110957
0,0,True,q4_worst_minus_00,worst_minus,11,11,1.0,11,683,0.026023999999999603,11,,0,670,[],True,42042.6469287737,minus,0,0.0,1134.7753985454544,"[6, 8, 10, 11, 12, 13, 14, 16, 18, 19, 20]",nearest,11,49,full_coverage_and_all_discovered_cleared,square_greedy,669,12482.529384,0.026049249980133027
0,0,True,q4_worst_minus_00,worst_minus,11,11,1.0,11,684,0.0264710000000008,11,,0,671,[],True,40698.9261568437,minus,0,0.0,1106.9804757272727,"[6, 8, 10, 11, 12, 13, 14, 16, 18, 19, 20]",nearest,11,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,627,12176.785233,0.02651125000556931
0,0,True,q4_worst_minus_00,worst_minus,3,65,1.0,11,632,0.024451999999996588,11,,0,565,[],True,50847.99089490819,minus,54,19.196175497217528,1249.599835090909,"[6, 8, 10, 11, 12, 13, 14, 16, 18, 19, 20]",nearest,11,31,full_coverage_and_all_discovered_cleared,triangle_2opt,534,13745.598186,0.02451508300146088
0,0,True,q4_worst_minus_00,worst_minus,3,65,1.0,11,632,0.02438500000000232,11,,0,565,[],True,50847.99089490819,minus,54,19.196175497217528,1249.599835090909,"[6, 8, 10, 11, 12, 13, 14, 16, 18, 19, 20]",nearest,11,31,full_coverage_and_all_discovered_cleared,triangle_genetic,534,13745.598186,0.02443137497175485
16,3,True,q4_worst_minus_00,worst_minus,8,104,1.0,11,481,0.1843150000000051,11,,0,375,[],True,44032.36122242743,minus,93,19.19043313563818,1032.6792926363635,"[6, 8, 10, 11, 12, 13, 14, 16, 18, 19, 20]",nearest,11,31,full_coverage_and_all_discovered_cleared,active_2opt,344,11359.472219,0.18469620897667482
16,3,True,q4_worst_minus_00,worst_minus,8,104,1.0,11,481,0.18490099999999643,11,,0,375,[],True,44032.36122242743,minus,93,19.19043313563818,1032.6792926363635,"[6, 8, 10, 11, 12, 13, 14, 16, 18, 19, 20]",nearest,11,31,full_coverage_and_all_discovered_cleared,active_genetic,344,11359.472219,0.18554691702593118
0,0,True,q4_worst_minus_01,worst_minus,16,16,1.0,16,581,0.03918799999999578,16,,0,563,[],True,35267.83591831022,minus,0,0.0,656.9104490625,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20]",nearest,16,37,public_upper_bound_16,square_greedy,562,10510.567185,0.039274999988265336
0,0,True,q4_worst_minus_01,worst_minus,15,18,1.0,16,622,0.03686800000000545,16,,0,602,[],True,43458.19204463719,minus,2,15.969940659430488,771.5399006875,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20]",nearest,16,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,557,12344.638411,0.0369796670274809
0,0,True,q4_worst_minus_01,worst_minus,14,46,1.0,16,436,0.02603099999999614,16,,0,388,[],True,48402.0007970704,minus,30,19.184233117339218,759.2125103125,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_2opt,357,12147.400165,0.02603962499415502
0,0,True,q4_worst_minus_01,worst_minus,14,46,1.0,16,436,0.02614000000000516,16,,0,388,[],True,48402.0007970704,minus,30,19.184233117339218,759.2125103125,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_genetic,357,12147.400165,0.02615679200971499
28,3,True,q4_worst_minus_01,worst_minus,13,35,1.0,16,324,0.3088739999999959,16,,0,287,[],True,38059.32498381262,minus,19,19.184233117339218,590.1790625,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20]",nearest,16,23,public_upper_bound_16,active_2opt,259,9442.865,0.3094420420238748
28,3,True,q4_worst_minus_01,worst_minus,13,35,1.0,16,324,0.3085179999999994,16,,0,287,[],True,38059.32498381262,minus,19,19.184233117339218,590.1790625,"[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20]",nearest,16,23,public_upper_bound_16,active_genetic,259,9442.865,0.30930625001201406
0,0,True,q4_worst_minus_02,worst_minus,12,13,1.0,13,654,0.0320910000000012,13,,0,639,[],True,43478.56189571088,minus,0,0.0,968.747106,"[2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]",nearest,13,49,full_coverage_and_all_discovered_cleared,square_greedy,638,12593.712378,0.032221667002886534
0,0,True,q4_worst_minus_02,worst_minus,11,29,1.0,13,632,0.026554000000004407,13,,0,601,[],True,43521.7881903809,minus,16,19.17688848011538,952.1813571538461,"[2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]",nearest,13,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,556,12378.357643,0.026578792021609843
0,0,True,q4_worst_minus_02,worst_minus,10,143,1.0,13,598,0.025265000000004534,13,,0,453,[],True,49021.74417282485,minus,130,19.191445477868307,995.8729901538462,"[2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]",nearest,13,31,full_coverage_and_all_discovered_cleared,triangle_2opt,422,12946.348872,0.025377375015523285
0,0,True,q4_worst_minus_02,worst_minus,10,143,1.0,13,598,0.02488899999999461,13,,0,453,[],True,49021.74417282485,minus,130,19.191445477868307,995.8729901538462,"[2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]",nearest,13,31,full_coverage_and_all_discovered_cleared,triangle_genetic,422,12946.348872,0.02495604200521484
22,3,True,q4_worst_minus_02,worst_minus,10,111,1.0,13,474,0.24955099999999675,13,,0,361,[],True,47208.01803627198,minus,98,19.23443258861819,918.0464333846153,"[2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]",nearest,13,31,full_coverage_and_all_discovered_cleared,active_2opt,329,11934.603634,0.250144041958265
22,3,True,q4_worst_minus_02,worst_minus,10,111,1.0,13,474,0.24676800000000298,13,,0,361,[],True,47208.01803627198,minus,98,19.23443258861819,918.0464333846153,"[2, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19]",nearest,13,31,full_coverage_and_all_discovered_cleared,active_genetic,329,11934.603634,0.2471545830485411
0,0,True,q4_worst_alternating_00,worst_alternating,15,16,1.0,16,594,0.03322200000000208,16,,0,576,[],True,47844.27193730525,alternating,0,0.0,818.9908991875,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 17, 18, 20]",nearest,16,49,full_coverage_and_all_discovered_cleared,square_greedy,575,13103.854387,0.033265542006120086
0,0,True,q4_worst_alternating_00,worst_alternating,15,16,1.0,16,604,0.03526000000000096,16,,0,586,[],True,42514.1505416478,alternating,0,0.0,753.4268819375,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 17, 18, 20]",nearest,16,45,full_coverage_and_all_discovered_cleared,square_cropped_2opt,542,12054.830111,0.03527158295037225
0,0,True,q4_worst_alternating_00,worst_alternating,12,18,1.0,16,461,0.029213999999996076,16,,0,441,[],True,51106.94830206074,alternating,2,11.555856386652051,807.7743538125,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 17, 18, 20]",nearest,16,31,full_coverage_and_all_discovered_cleared,triangle_2opt,412,12924.389661,0.029242082964628935
