problem,category,strategy,runs,all_cleared_rate,min_clear_fraction,mean_total_s,p95_total_s,max_total_s,mean_per_source_s,max_per_source_s,mean_commands,max_commands,mean_move_m,mean_measurements,mean_clear_calls,mean_switches,mean_wall_s,max_wall_s,cpu_s_sum,exception_count
4,worst_alternating,active_genetic,3,1.0,1.0,10782.992624,11678.027630499999,11709.450351,728.7217656634615,876.5556266153847,428.3333333333333,481,42681.629745479346,322.0,104.33333333333333,293.6666666666667,0.2857023886560152,0.3521230000187643,0.8530520000000053,0
4,worst_minus,active_genetic,3,1.0,1.0,10912.313617666667,11877.0904925,11934.603634,846.9682628403262,1032.6792926363635,426.3333333333333,481,43099.90141417068,341.0,83.33333333333333,310.6666666666667,0.24733591669549546,0.30930625001201406,0.7401869999999988,0
4,worst_plus,active_genetic,3,1.0,1.0,10679.587546666668,11558.9178597,11612.999638,763.4980828402778,967.7499698333332,362.6666666666667,431,43134.60439823359,325.0,35.666666666666664,292.0,0.3031050276670915,0.37861162499757484,0.9038449999999969,0
4,minimum_radius,square_cropped_2opt,7,1.0,1.0,11474.712134000001,12403.736919699999,12592.910086,871.3456553613095,1156.2080809,615.4285714285714,696,39247.13209220436,599.8571428571429,13.571428571428571,558.1428571428571,0.03333408927677998,0.03704604203812778,0.23282800000000492,0
4,near_collinear,square_cropped_2opt,6,1.0,1.0,10994.065737500001,11767.1892635,11898.456326,756.569515341079,874.8760058461538,501.1666666666667,561,40284.49535208559,484.5,14.666666666666666,441.3333333333333,0.0357933749910444,0.04433145798975602,0.21405199999999525,0
4,outward_boundary,square_cropped_2opt,6,1.0,1.0,11749.49337783333,11982.5504705,11994.731502,989.3041570100428,1170.3197318,684.0,723,38574.96688539281,669.5,12.5,625.1666666666666,0.02655027750491475,0.03227500000502914,0.15919200000001155,0
4,random,square_cropped_2opt,20,1.0,1.0,11813.6701753,12665.760185100002,13357.592386,904.6508315508056,1184.3958341,589.85,677,41717.85087286216,574.45,13.4,530.85,0.035911366905202156,0.04446845903294161,0.7171019999999864,0
4,smooth_noise,square_cropped_2opt,3,1.0,1.0,11712.605573333334,11930.9997866,11932.964347,909.9363307575758,1026.5030572727273,579.6666666666666,613,41519.694534821094,564.6666666666666,13.0,520.3333333333334,0.03318897233111784,0.03442674997495487,0.0994529999999898,0
4,truncated_bearing,square_cropped_2opt,3,1.0,1.0,11392.360413666667,11796.345914200001,11805.008905,890.6574598555557,1180.5008905,556.6666666666666,618,40610.13539764858,541.3333333333334,13.333333333333334,497.0,0.03897819466268023,0.05593820899957791,0.11344499999999869,0
4,unknown_count,square_cropped_2opt,7,1.0,1.0,11877.927001714284,12319.2983704,12371.384116,937.6137706990123,1154.7052586,601.0,707,41709.63500396786,586.0,13.0,541.0,0.04010761284735054,0.07469974999548867,0.258349999999993,0
4,worst_alternating,square_cropped_2opt,3,1.0,1.0,12010.797295333332,12671.257712300001,12739.749668,811.9236274391025,979.9807436923077,619.0,665,41832.31980287224,601.6666666666666,15.333333333333334,560.0,0.03389647197521602,0.03534891700837761,0.10150199999999643,0
4,worst_minus,square_cropped_2opt,3,1.0,1.0,12299.927095666668,12374.985719799999,12378.357643,943.5672445228729,1106.9804757272727,646.0,684,42559.63546395393,624.6666666666666,19.333333333333332,580.0,0.03002323635155335,0.0369796670274809,0.08989300000001066,0
4,worst_plus,square_cropped_2opt,3,1.0,1.0,11630.21388466667,12051.723356,12109.107346,821.0086480083334,937.1889051666667,591.3333333333334,605,40766.06941925533,575.0,14.333333333333334,530.3333333333334,0.03236655564978719,0.03994862496620044,0.09691499999999564,0
4,minimum_radius,square_greedy,7,1.0,1.0,11773.497568714285,12950.2057895,12999.26975,897.421095737245,1189.527747,600.4285714285714,684,40989.6306972525,584.7142857142857,13.714285714285714,583.7142857142857,0.03270072600571439,0.03773287503281608,0.22838900000000706,0
4,near_collinear,square_greedy,6,1.0,1.0,11719.734358833331,12348.31902925,12410.035736,806.8194054474358,935.6283776153846,540.1666666666666,589,42532.00512745414,523.5,14.666666666666666,522.5,0.03701393052081888,0.044858124980237335,0.221584,0
4,outward_boundary,square_greedy,6,1.0,1.0,12341.689537666665,12781.33440175,12787.947568,1048.2025232410258,1278.7947568,737.1666666666666,787,39719.28101832143,723.0,12.166666666666666,722.0,0.025841986149316654,0.02896187495207414,0.15482500000000954,0
4,random,square_greedy,20,1.0,1.0,12412.14371835,13394.5812535,13686.337796,955.0866017296127,1255.5731306,621.2,714,43556.71859180416,605.8,13.4,604.8,0.03703129584318958,0.04546908295014873,0.7396590000000067,0
