active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,clear_calls,cleared,commands,coverage_full_survey_points,cpu_s,discovered_channels,discovery_cover_radius,dynamic_cover_checks,early_optical_success,early_optical_trials,extra_discovery_measurements,extra_discovery_sites,failure,inconsistent_updates,initialization_s,joint_route_solves,known_upper_bound_skips,measurements,method,missed_channels,move_m,optical_fallback_calls,optical_max_cover_radius,per_source_s,policy_cleared_channels,problem,pruned_stations,replaced_stations,replacement_measurements,replacement_proposals,replacement_surveys,seed,shared_known_measurements,skipped_precise_measurements,sources,split,stations_visited,stop_reason,switches,total_virtual_s,wall_s
82,66,True,0,82,12,16,29,boundary_outward__n16__spatial,boundary_outward,4,20,16,474,,0.029370000000000118,16,,,,,,,,0,0.00014045805437490344,,,452,bracket25,[],26471.43526581878,0,0.0,501.39294075,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 20]",4,,,,,,1550,,,16,stress,25,full_coverage_and_all_discovered_cleared,376,8022.287052,0.02941408398328349
82,66,True,0,82,12,16,29,boundary_outward__n16__spatial,boundary_outward,4,20,16,343,,0.03122599999998954,16,,,0,0,,,,0,0.00012912496458739042,34,,321,joint25,[],20149.369841812746,0,0.0,373.6796229375,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 20]",4,,,,,,1550,0,0,16,stress,18,public_upper_bound_16,252,5978.873967,0.03129270800855011
118,112,True,0,118,7,12,54,boundary_outward__n16__spatial,boundary_outward,9,21,16,469,,0.03684699999999452,16,,,0,0,,,,0,0.0001267079496756196,38,,446,joint22,[],37492.52144298421,0,0.0,635.344018375,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 20]",4,,,,,,1550,26,0,16,stress,22,public_upper_bound_16,342,10165.504294,0.036936082993634045
118,112,True,0,118,7,12,54,boundary_outward__n16__spatial,boundary_outward,9,21,16,469,22,0.0834650000000039,16,,,0,0,,,,0,0.005250249989330769,38,0,446,replacement22,[],37492.52144298421,0,0.0,635.344018375,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 20]",4,,0,0,14,0,1550,26,0,16,stress,22,public_upper_bound_16,342,10165.504294,0.08360887499293312
0,0,True,,,,,,boundary_tangent__n10__positive,boundary_tangent,10,10,10,709,,0.029217000000002713,10,,,,,,,,0,0.0004659999976865947,,,697,square45_conservative,[],37842.52206032708,0,0.0,1175.7504414,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1551,,,10,stress,45,full_coverage_and_all_discovered_cleared,654,11757.504414,0.0292832920094952
0,0,True,,,,,,boundary_tangent__n10__positive,boundary_tangent,6,29,10,485,,0.02276399999999512,10,,,,,,,,0,0.00016724999295547605,,,454,polar25_conservative,[],33972.93252439349,19,16.96186645839502,960.0586503000001,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1551,,,10,stress,25,full_coverage_and_all_discovered_cleared,429,9600.586503,0.0227641660021618
51,12,True,0,51,2,9,4,boundary_tangent__n10__positive,boundary_tangent,8,17,10,424,,0.03358000000000061,10,,,,,,,,0,0.00012529100058600307,,,405,bracket25,[],28401.94193913262,0,0.0,812.3388387,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1551,,,10,stress,25,full_coverage_and_all_discovered_cleared,347,8123.388387,0.03360208397498354
25,2,True,0,25,4,7,1,boundary_tangent__n10__positive,boundary_tangent,6,13,10,416,,0.033161999999990144,10,,,0,0,,,,0,0.00010641705011948943,35,,401,joint25,[],24826.641185874243,0,0.0,739.5328238,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1551,2,15,10,stress,25,full_coverage_and_all_discovered_cleared,366,7395.328238,0.03319141699466854
41,24,True,0,41,2,6,12,boundary_tangent__n10__positive,boundary_tangent,8,14,10,393,,0.029918000000009215,10,,,0,0,,,,0,0.00014770898269489408,32,,377,joint22,[],24191.098019136385,0,0.0,711.9219602999999,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1551,10,0,10,stress,22,full_coverage_and_all_discovered_cleared,334,7119.219603,0.02999654196901247
41,24,True,0,41,2,6,12,boundary_tangent__n10__positive,boundary_tangent,8,14,10,393,22,0.06523200000000884,10,,,0,0,,,,0,0.005156375002115965,32,0,377,replacement22,[],24191.098019136385,0,0.0,711.9219602999999,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,0,0,10,0,1551,10,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,334,7119.219603,0.06541641696821898
0,0,True,,,,,,boundary_tangent__n10__negative,boundary_tangent,8,10,10,745,,0.030647000000001867,10,,,,,,,,0,0.0003760420368053019,,,733,square45_conservative,[],43830.03816350735,0,0.0,1316.9007634,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1552,,,10,stress,45,full_coverage_and_all_discovered_cleared,688,13169.007634,0.03066962497541681
0,0,True,,,,,,boundary_tangent__n10__negative,boundary_tangent,6,43,10,503,,0.024331000000003655,10,,,,,,,,0,0.00021349999587982893,,,458,polar25_conservative,[],33419.409645265565,33,19.387126357317022,955.6881917999999,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1552,,,10,stress,25,full_coverage_and_all_discovered_cleared,434,9556.881918,0.02435750002041459
50,12,True,0,50,2,10,6,boundary_tangent__n10__negative,boundary_tangent,8,18,10,424,,0.03363400000000638,10,,,,,,,,0,0.00011575000826269388,,,404,bracket25,[],28501.385706706526,0,0.0,814.127714,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1552,,,10,stress,25,full_coverage_and_all_discovered_cleared,347,8141.27714,0.033692624943796545
32,12,True,0,32,4,8,6,boundary_tangent__n10__negative,boundary_tangent,6,14,10,420,,0.0334710000000058,10,,,0,0,,,,0,0.00011883396655321121,35,,404,joint25,[],23441.649552598385,0,0.0,713.432991,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1552,7,6,10,stress,25,full_coverage_and_all_discovered_cleared,364,7134.32991,0.0334750420297496
25,14,True,0,25,5,7,7,boundary_tangent__n10__negative,boundary_tangent,5,12,10,399,,0.029040999999992323,10,,,0,0,,,,0,0.00014633400132879615,32,,385,joint22,[],24011.779926528507,0,0.0,713.4355985,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1552,7,0,10,stress,22,full_coverage_and_all_discovered_cleared,351,7134.355985,0.029040499997790903
25,14,True,0,25,5,7,7,boundary_tangent__n10__negative,boundary_tangent,5,12,10,399,22,0.06252399999999625,10,,,0,0,,,,0,0.005467125040013343,32,0,385,replacement22,[],24011.779926528507,0,0.0,713.4355985,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,0,0,9,0,1552,7,0,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,351,7134.355985,0.06269441696349531
0,0,True,,,,,,boundary_tangent__n10__spatial,boundary_tangent,8,10,10,769,,0.03335700000000941,10,,,,,,,,0,0.00044112501200288534,,,757,square45_conservative,[],42589.45727289691,0,0.0,1306.4891455000002,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1553,,,10,stress,45,full_coverage_and_all_discovered_cleared,712,13064.891455,0.03338508302113041
0,0,True,,,,,,boundary_tangent__n10__spatial,boundary_tangent,7,30,10,479,,0.02386500000000069,10,,,,,,,,0,0.0001764580374583602,,,447,polar25_conservative,[],31202.328972650586,20,16.96186645839502,900.8465794,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1553,,,10,stress,25,full_coverage_and_all_discovered_cleared,423,9008.465794,0.023865209019277245
41,12,True,0,41,0,4,5,boundary_tangent__n10__spatial,boundary_tangent,10,14,10,411,,0.027657000000004928,10,,,,,,,,0,0.0001226659514941275,,,395,bracket25,[],28330.457385232876,0,0.0,805.0091472,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1553,,,10,stress,25,full_coverage_and_all_discovered_cleared,347,8050.091472,0.027679916995111853
29,10,True,0,29,0,5,5,boundary_tangent__n10__spatial,boundary_tangent,10,15,10,413,,0.03138300000000527,10,,,0,0,,,,0,0.00010737497359514236,35,,396,joint25,[],23216.043930302625,0,0.0,704.6208783,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1553,8,12,10,stress,25,full_coverage_and_all_discovered_cleared,358,7046.208783,0.031459958001505584
30,20,True,0,30,2,6,10,boundary_tangent__n10__spatial,boundary_tangent,8,14,10,404,,0.0271979999999985,10,,,0,0,,,,0,0.00015491701196879148,32,,388,joint22,[],23884.026041911882,0,0.0,713.0805210999999,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,,,,,1553,9,1,10,stress,22,full_coverage_and_all_discovered_cleared,352,7130.805211,0.027248165977653116
30,20,True,0,30,2,6,10,boundary_tangent__n10__spatial,boundary_tangent,8,14,10,404,22,0.059445999999994115,10,,,0,0,,,,0,0.005351250001695007,32,0,388,replacement22,[],23884.026041911882,0,0.0,713.0805210999999,"[1, 2, 3, 5, 7, 10, 13, 17, 19, 20]",4,,0,0,9,0,1553,9,1,10,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,352,7130.805211,0.05950129101984203
0,0,True,,,,,,boundary_tangent__n13__positive,boundary_tangent,13,13,13,637,,0.02983000000000402,13,,,,,,,,0,0.00040316599188372493,,,622,square45_conservative,[],43539.60393745786,0,0.0,958.5323683076923,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1554,,,13,stress,45,full_coverage_and_all_discovered_cleared,578,12460.920788,0.029884999967180192
0,0,True,,,,,,boundary_tangent__n13__positive,boundary_tangent,8,34,13,489,,0.027698999999998364,13,,,,,,,,0,0.0001621670089662075,,,453,polar25_conservative,[],33333.64395255524,21,16.908065051573207,729.8252916153846,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1554,,,13,stress,25,full_coverage_and_all_discovered_cleared,428,9487.728791,0.02770820801379159
59,9,True,0,59,3,11,3,boundary_tangent__n13__positive,boundary_tangent,10,21,13,381,,0.03992300000000171,13,,,,,,,,0,0.0001300839940086007,,,358,bracket25,[],33156.913487859674,0,0.0,677.260207076923,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1554,,,13,stress,25,full_coverage_and_all_discovered_cleared,294,8804.382692,0.039939125010278076
35,7,True,0,35,5,9,3,boundary_tangent__n13__positive,boundary_tangent,8,17,13,407,,0.04339799999999627,13,,,0,0,,,,0,0.00011037499643862247,38,,388,joint25,[],25346.418653530982,0,0.0,571.7910562307693,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1554,9,7,13,stress,25,full_coverage_and_all_discovered_cleared,347,7433.283731,0.04340999998385087
37,16,True,0,37,5,8,8,boundary_tangent__n13__positive,boundary_tangent,8,16,13,395,,0.04214599999998825,13,,,0,0,,,,0,0.00014037499204277992,35,,377,joint22,[],24322.23184500131,0,0.0,551.111259,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1554,20,0,13,stress,22,full_coverage_and_all_discovered_cleared,341,7164.446367,0.042181291966699064
37,16,True,0,37,5,8,8,boundary_tangent__n13__positive,boundary_tangent,8,16,13,395,22,0.08569400000000371,13,,,0,0,,,,0,0.005387375014834106,35,0,377,replacement22,[],24322.23184500131,0,0.0,551.111259,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,0,0,13,0,1554,20,0,13,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,341,7164.446367,0.0858028749935329
0,0,True,,,,,,boundary_tangent__n13__negative,boundary_tangent,12,13,13,669,,0.03328500000000645,13,,,,,,,,0,0.0003938330337405205,,,654,square45_conservative,[],41762.105764453336,0,0.0,945.8785503076923,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1555,,,13,stress,45,full_coverage_and_all_discovered_cleared,609,12296.421154,0.03330920799635351
0,0,True,,,,,,boundary_tangent__n13__negative,boundary_tangent,8,46,13,494,,0.028010000000008972,13,,,,,,,,0,0.000181709008757025,,,446,polar25_conservative,[],36339.369187808574,33,18.11172478316456,775.6826032307692,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1555,,,13,stress,25,full_coverage_and_all_discovered_cleared,422,10083.873842,0.028018415963742882
57,10,True,0,57,3,12,3,boundary_tangent__n13__negative,boundary_tangent,10,22,13,380,,0.03803800000000024,13,,,,,,,,0,0.00012624997179955244,,,356,bracket25,[],30748.572769091206,0,0.0,639.6703501538461,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1555,,,13,stress,25,full_coverage_and_all_discovered_cleared,294,8315.714552,0.038097625016234815
43,16,True,0,43,2,11,6,boundary_tangent__n13__negative,boundary_tangent,11,22,13,425,,0.03999400000000719,13,,,0,0,,,,0,0.00011012499453499913,38,,401,joint25,[],25481.69193254138,0,0.0,580.7952604615385,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1555,3,0,13,stress,25,full_coverage_and_all_discovered_cleared,357,7550.338386,0.04001933301333338
43,22,True,0,43,4,9,10,boundary_tangent__n13__negative,boundary_tangent,9,18,13,419,,0.03989899999999125,13,,,0,0,,,,0,0.0001484589884057641,35,,399,joint22,[],26032.437006416945,0,0.0,587.8067231538462,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1555,15,0,13,stress,22,full_coverage_and_all_discovered_cleared,360,7641.487401,0.0399304999737069
43,22,True,0,43,4,9,10,boundary_tangent__n13__negative,boundary_tangent,9,18,13,419,22,0.08046600000000126,13,,,0,0,,,,0,0.005234624957665801,35,0,399,replacement22,[],26032.437006416945,0,0.0,587.8067231538462,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,0,0,11,0,1555,15,0,13,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,360,7641.487401,0.0806144590023905
0,0,True,,,,,,boundary_tangent__n13__spatial,boundary_tangent,12,13,13,647,,0.03035300000000518,13,,,,,,,,0,0.00039916596142575145,,,632,square45_conservative,[],43842.73382295276,0,0.0,967.8112896923077,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1556,,,13,stress,45,full_coverage_and_all_discovered_cleared,588,12581.546766,0.03038829198339954
0,0,True,,,,,,boundary_tangent__n13__spatial,boundary_tangent,8,46,13,493,,0.03270200000000045,13,,,,,,,,0,0.0001552909961901605,,,445,polar25_conservative,[],33419.46475268305,33,18.11172478316456,730.2225345384614,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1556,,,13,stress,25,full_coverage_and_all_discovered_cleared,420,9492.892949,0.032815666985698044
47,9,True,0,47,3,10,3,boundary_tangent__n13__spatial,boundary_tangent,10,20,13,368,,0.033491999999995414,13,,,,,,,,0,0.00014279101742431521,,,346,bracket25,[],31728.565424723733,0,0.0,650.4394677692308,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1556,,,13,stress,25,full_coverage_and_all_discovered_cleared,294,8455.713081,0.03359095798805356
34,8,True,0,34,2,8,3,boundary_tangent__n13__spatial,boundary_tangent,11,19,13,388,,0.03497199999999623,13,,,0,0,,,,0,0.00010470801498740911,38,,367,joint25,[],24740.271281131805,0,0.0,553.3118658461539,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1556,5,18,13,stress,25,full_coverage_and_all_discovered_cleared,327,7193.054256,0.03498879203107208
27,7,True,0,27,1,8,3,boundary_tangent__n13__spatial,boundary_tangent,12,20,13,380,,0.034807999999998174,13,,,0,0,,,,0,0.00013275002129375935,35,,358,joint22,[],24785.009360559365,0,0.0,551.000143923077,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,,,,,1556,11,10,13,stress,22,full_coverage_and_all_discovered_cleared,330,7163.001871,0.03483008296461776
27,7,True,0,27,1,8,3,boundary_tangent__n13__spatial,boundary_tangent,12,20,13,380,22,0.07882200000000239,13,,,0,0,,,,0,0.00525658403057605,35,0,358,replacement22,[],24785.009360559365,0,0.0,551.000143923077,"[3, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 20]",4,,0,0,12,0,1556,11,10,13,stress,22,continuous_replacement_coverage_and_all_discovered_cleared,330,7163.001871,0.07902629196178168
0,0,True,,,,,,boundary_tangent__n16__positive,boundary_tangent,16,16,16,575,,0.03177100000000621,16,,,,,,,,0,0.0003964999923482537,,,557,square45_conservative,[],43880.86905616151,0,0.0,759.6983634375,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1557,,,16,stress,44,public_upper_bound_16,514,12155.173815,0.03179487498709932
0,0,True,,,,,,boundary_tangent__n16__positive,boundary_tangent,1,112,16,599,,0.029256000000003723,16,,,,,,,,0,0.00013391702668741345,,,485,polar25_conservative,[],60914.80823249308,96,15.215563193030446,964.747603625,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1557,,,16,stress,25,full_coverage_and_all_discovered_cleared,460,15435.961658,0.02927112503675744
86,60,True,0,86,12,13,30,boundary_tangent__n16__positive,boundary_tangent,4,17,16,476,,0.03602700000000425,16,,,,,,,,0,0.00016649998724460602,,,457,bracket25,[],37162.08131820055,0,0.0,635.5885171875,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1557,,,16,stress,25,full_coverage_and_all_discovered_cleared,369,10169.416275,0.03611216600984335
23,0,True,0,23,12,13,0,boundary_tangent__n16__positive,boundary_tangent,4,17,16,469,,0.04218699999999842,16,,,0,0,,,,0,0.00014087505405768752,41,,450,joint25,[],27205.81480654585,0,0.0,512.4476851875,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1557,7,0,16,stress,25,public_upper_bound_16,425,8199.162963,0.04225945798680186
36,10,True,0,36,6,9,5,boundary_tangent__n16__positive,boundary_tangent,10,19,16,390,,0.044339999999991164,16,,,0,0,,,,0,0.00017995800590142608,38,,369,joint22,[],24775.276791560696,0,0.0,451.6284596875,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1557,19,2,16,stress,22,public_upper_bound_16,337,7226.055355,0.04438079096144065
36,10,True,0,36,6,9,5,boundary_tangent__n16__positive,boundary_tangent,10,19,16,390,22,0.08922099999999489,16,,,0,0,,,,0,0.005295375012792647,38,0,369,replacement22,[],24775.276791560696,0,0.0,451.6284596875,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,0,0,13,0,1557,19,2,16,stress,22,public_upper_bound_16,337,7226.055355,0.08943900000303984
0,0,True,,,,,,boundary_tangent__n16__negative,boundary_tangent,12,16,16,670,,0.03796799999999223,16,,,,,,,,0,0.0002097499673254788,,,652,square45_conservative,[],52078.87072645825,0,0.0,897.735884375,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1558,,,16,stress,45,full_coverage_and_all_discovered_cleared,608,14363.77415,0.03799508395604789
0,0,True,,,,,,boundary_tangent__n16__negative,boundary_tangent,8,120,16,572,,0.02795599999998899,16,,,,,,,,0,0.00015341700054705143,,,450,polar25_conservative,[],56073.78803886344,104,18.405799848153226,892.6723495625,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1558,,,16,stress,25,full_coverage_and_all_discovered_cleared,426,14282.757593,0.028020624944474548
85,60,True,0,85,8,16,30,boundary_tangent__n16__negative,boundary_tangent,8,24,16,482,,0.035229000000001065,16,,,,,,,,0,0.0001414160360582173,,,456,bracket25,[],36446.62008098184,0,0.0,627.6452520625,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1558,,,16,stress,25,full_coverage_and_all_discovered_cleared,369,10042.324033,0.03527204203419387
21,0,True,0,21,8,9,0,boundary_tangent__n16__negative,boundary_tangent,8,17,16,419,,0.035712999999987005,16,,,0,0,,,,0,0.00012199999764561653,41,,400,joint25,[],27468.004059355135,0,0.0,496.9125509375,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1558,6,48,16,stress,25,public_upper_bound_16,374,7950.600815,0.035755124990828335
37,12,True,0,37,2,9,6,boundary_tangent__n16__negative,boundary_tangent,14,23,16,381,,0.040487999999996305,16,,,0,0,,,,0,0.00014695798745378852,38,,356,joint22,[],26531.592270015764,0,0.0,469.0824034375,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1558,7,4,16,stress,22,public_upper_bound_16,318,7505.318455,0.040508083009626716
37,12,True,0,37,2,9,6,boundary_tangent__n16__negative,boundary_tangent,14,23,16,381,22,0.08165700000000697,16,,,0,0,,,,0,0.004971499962266535,38,0,356,replacement22,[],26531.592270015764,0,0.0,469.0824034375,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,0,0,12,0,1558,7,4,16,stress,22,public_upper_bound_16,318,7505.318455,0.08177958300802857
0,0,True,,,,,,boundary_tangent__n16__spatial,boundary_tangent,14,17,16,646,,0.03702400000000239,16,,,,,,,,0,0.00021666701650246978,,,627,square45_conservative,[],47933.0322479306,1,16.91455606973889,836.7254031875,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1559,,,16,stress,45,full_coverage_and_all_discovered_cleared,583,13387.606451,0.03704258403740823
0,0,True,,,,,,boundary_tangent__n16__spatial,boundary_tangent,2,115,16,616,,0.031202999999990766,16,,,,,,,,0,0.00014474999625235796,,,499,polar25_conservative,[],62297.5835548577,99,18.405799848153226,987.8447941875,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1559,,,16,stress,25,full_coverage_and_all_discovered_cleared,474,15805.516707,0.03122345800511539
88,60,True,0,88,6,13,30,boundary_tangent__n16__spatial,boundary_tangent,10,23,16,484,,0.03611000000000786,16,,,,,,,,0,0.00014745903899893165,,,459,bracket25,[],36897.26259446255,0,0.0,634.02828325,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1559,,,16,stress,25,full_coverage_and_all_discovered_cleared,369,10144.452532,0.036218583991285414
27,2,True,0,27,5,10,1,boundary_tangent__n16__spatial,boundary_tangent,11,21,16,466,,0.04128299999999285,16,,,0,0,,,,0,0.00013237498933449388,41,,443,joint25,[],27298.98660626053,0,0.0,511.48733275,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1559,7,11,16,stress,25,public_upper_bound_16,414,8183.797324,0.04135508299805224
29,10,True,0,29,1,7,5,boundary_tangent__n16__spatial,boundary_tangent,15,22,16,377,,0.03531500000001131,16,,,0,0,,,,0,0.00016412499826401472,38,,353,joint22,[],24779.91160329406,0,0.0,446.373895,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,,,,,1559,12,5,16,stress,22,public_upper_bound_16,323,7141.98232,0.035326708981301636
29,10,True,0,29,1,7,5,boundary_tangent__n16__spatial,boundary_tangent,15,22,16,377,22,0.07513899999999296,16,,,0,0,,,,0,0.005222958978265524,38,0,353,replacement22,[],24779.91160329406,0,0.0,446.373895,"[1, 3, 4, 5, 6, 7, 8, 9, 11, 13, 14, 16, 17, 18, 19, 20]",4,,0,0,12,0,1559,12,5,16,stress,22,public_upper_bound_16,323,7141.98232,0.07526916702045128
0,0,True,,,,,,near_collinear__n10__positive,near_collinear,8,13,10,751,,0.03536500000001297,10,,,,,,,,0,0.00019879103638231754,,,736,square45_conservative,[],42695.7757357674,3,15.739349827333367,1297.0155148,"[4, 7, 8, 10, 11, 13, 15, 18, 19, 20]",4,,,,,,1560,,,10,stress,45,full_coverage_and_all_discovered_cleared,692,12970.155148,0.035422374960035086
0,0,True,,,,,,near_collinear__n10__positive,near_collinear,7,12,10,415,,0.021929000000000087,10,,,,,,,,0,0.0001800000318326056,,,401,polar25_conservative,[],29474.288315005848,2,18.812271145028237,833.1857662,"[4, 7, 8, 10, 11, 13, 15, 18, 19, 20]",4,,,,,,1560,,,10,stress,25,full_coverage_and_all_discovered_cleared,376,8331.857662,0.02194620796944946
