active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,negative_history_limit,negative_hull_inconsistent_cuts,negative_hull_updates,negative_shadow_cuts,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,success_history_limit,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
12,2,True,0,12,5,5,1,uniform__iid__69,uniform__iid,10,19,15,15,240,,bounded_transverse_width,,arc,48,0.05371300000000012,15,cached_distance_prefix_sum,0,0,,,False,0,0,19,6,0,0,4,3,223,fast_negative_arc05_width015,[],25545.788982773574,12,0,0,0,0,,0.0,,False,0,433.2771862,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,24,0,17,6,26,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,200,6499.157793,40.0,constant,,0.053727874998003244
17,4,True,0,17,1,1,0,uniform__iid__70,uniform__iid,9,20,10,10,330,,bounded_transverse_width,,arc,45,0.06619699999999984,10,,0,0,,,False,0,0,20,7,0,0,4,3,318,range_arc05_width015,[],22958.931217557558,,,,,0,,0.0,,False,0,652.6786241,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,7,1,0,7,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,,295,6526.786241,40.0,constant,,0.0663399170152843
17,4,True,0,17,1,1,0,uniform__iid__70,uniform__iid,9,20,10,10,330,,bounded_transverse_width,,arc,45,0.04120800000000013,10,cached_distance_prefix_sum,0,0,,,False,0,0,20,7,0,0,4,3,318,fast_arc05_width015,[],22958.931217557558,,,,,0,,0.0,,False,0,652.6786241,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,7,1,0,7,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,,295,6526.786241,40.0,constant,,0.04121175000909716
11,1,True,0,11,3,3,0,uniform__iid__70,uniform__iid,7,21,10,10,328,,bounded_transverse_width,,locked,42,0.039191999999999894,10,,0,0,,,True,0,0,21,4,0,0,3,3,316,range_locked_width015,[],21246.015282373417,,,,,0,,0.0,,False,0,617.4203054,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,4,1,12,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,,295,6174.203054,40.0,constant,,0.039200083003379405
11,1,True,0,11,3,3,0,uniform__iid__70,uniform__iid,7,21,10,10,328,,bounded_transverse_width,,locked,42,0.028786999999999452,10,cached_distance_prefix_sum,0,0,,,True,0,0,21,4,0,0,3,3,316,fast_locked_width015,[],21246.015282373417,,,,,0,,0.0,,False,0,617.4203054,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,4,1,12,4,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,,295,6174.203054,40.0,constant,,0.028790999960619956
17,4,True,0,17,1,1,0,uniform__iid__70,uniform__iid,9,20,10,10,330,,bounded_transverse_width,,arc,45,0.0720610000000006,10,,0,0,,,False,0,0,20,7,0,0,4,3,318,negative_arc05_width015,[],22958.931217557558,12,0,0,0,0,,0.0,,False,0,652.6786241,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,7,1,0,7,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,295,6526.786241,40.0,constant,,0.07212191598955542
17,4,True,0,17,1,1,0,uniform__iid__70,uniform__iid,9,20,10,10,330,,bounded_transverse_width,,arc,45,0.04718499999999981,10,cached_distance_prefix_sum,0,0,,,False,0,0,20,7,0,0,4,3,318,fast_negative_arc05_width015,[],22958.931217557558,12,0,0,0,0,,0.0,,False,0,652.6786241,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,7,1,0,7,23,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,295,6526.786241,40.0,constant,,0.047202125017065555
10,2,True,0,10,3,3,1,uniform__iid__71,uniform__iid,9,27,12,12,295,,bounded_transverse_width,,arc,43,0.06471000000000071,12,,0,0,,,False,0,0,27,3,0,0,3,3,281,range_arc05_width015,[],22224.802128091833,,,,,0,,0.0,,False,0,513.996702,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,5,0,3,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,,258,6167.960424,40.0,constant,,0.06473562499741092
10,2,True,0,10,3,3,1,uniform__iid__71,uniform__iid,9,27,12,12,295,,bounded_transverse_width,,arc,43,0.04428799999999988,12,cached_distance_prefix_sum,0,0,,,False,0,0,27,3,0,0,3,3,281,fast_arc05_width015,[],22224.802128091833,,,,,0,,0.0,,False,0,513.996702,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,5,0,3,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,,258,6167.960424,40.0,constant,,0.04429358395282179
13,5,True,0,13,2,2,2,uniform__iid__71,uniform__iid,10,23,12,12,305,,bounded_transverse_width,,locked,44,0.06607899999999933,12,,0,0,,,True,0,0,23,3,0,0,4,3,291,range_locked_width015,[],23826.766621931572,,,,,0,,0.0,,False,0,545.4461102500001,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,12,11,22,3,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,265,6545.353323,40.0,constant,,0.06616187503095716
13,5,True,0,13,2,2,2,uniform__iid__71,uniform__iid,10,23,12,12,305,,bounded_transverse_width,,locked,44,0.03734600000000032,12,cached_distance_prefix_sum,0,0,,,True,0,0,23,3,0,0,4,3,291,fast_locked_width015,[],23826.766621931572,,,,,0,,0.0,,False,0,545.4461102500001,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,12,11,22,3,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,265,6545.353323,40.0,constant,,0.03738983301445842
10,2,True,0,10,3,3,1,uniform__iid__71,uniform__iid,9,27,12,12,295,,bounded_transverse_width,,arc,43,0.07015299999999947,12,,0,0,,,False,0,0,27,3,0,0,3,3,281,negative_arc05_width015,[],22224.802128091833,12,0,0,0,0,,0.0,,False,0,513.996702,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,5,0,3,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,258,6167.960424,40.0,constant,,0.07018587499624118
10,2,True,0,10,3,3,1,uniform__iid__71,uniform__iid,9,27,12,12,295,,bounded_transverse_width,,arc,43,0.04952700000000032,12,cached_distance_prefix_sum,0,0,,,False,0,0,27,3,0,0,3,3,281,fast_negative_arc05_width015,[],22224.802128091833,12,0,0,0,0,,0.0,,False,0,513.996702,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,5,0,3,21,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,258,6167.960424,40.0,constant,,0.049571959010791034
13,1,True,0,13,3,3,0,uniform__smooth__67,uniform__smooth,7,22,10,10,303,,bounded_transverse_width,,arc,44,0.05816500000000069,10,,0,0,,,False,0,0,22,3,0,0,3,3,291,range_arc05_width015,[],20063.168854289175,,,,,0,,0.0,,False,0,578.8633769,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,9,4,0,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,,271,5788.633769,40.0,constant,,0.05821029195794836
13,1,True,0,13,3,3,0,uniform__smooth__67,uniform__smooth,7,22,10,10,303,,bounded_transverse_width,,arc,44,0.03804400000000019,10,cached_distance_prefix_sum,0,0,,,False,0,0,22,3,0,0,3,3,291,fast_arc05_width015,[],20063.168854289175,,,,,0,,0.0,,False,0,578.8633769,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,9,4,0,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,,271,5788.633769,40.0,constant,,0.03805862501030788
7,1,True,0,7,2,2,0,uniform__smooth__67,uniform__smooth,8,33,10,10,320,,bounded_transverse_width,,locked,38,0.035827000000000275,10,,0,0,,,True,0,0,33,3,0,0,3,2,308,range_locked_width015,[],21975.47933364178,,,,,0,,0.0,,False,0,627.1095862999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,2,0,3,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,,286,6271.095863,40.0,constant,,0.03583170799538493
7,1,True,0,7,2,2,0,uniform__smooth__67,uniform__smooth,8,33,10,10,320,,bounded_transverse_width,,locked,38,0.027769999999999406,10,cached_distance_prefix_sum,0,0,,,True,0,0,33,3,0,0,3,2,308,fast_locked_width015,[],21975.47933364178,,,,,0,,0.0,,False,0,627.1095862999999,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,9,2,0,3,16,10,ordinary,22,full_coverage_and_all_discovered_cleared,,286,6271.095863,40.0,constant,,0.027810540981590748
13,1,True,0,13,3,3,0,uniform__smooth__67,uniform__smooth,7,22,10,10,303,,bounded_transverse_width,,arc,44,0.0625359999999997,10,,0,0,,,False,0,0,22,3,0,0,3,3,291,negative_arc05_width015,[],20063.168854289175,12,0,0,0,0,,0.0,,False,0,578.8633769,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,9,4,0,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,271,5788.633769,40.0,constant,,0.06255970901111141
13,1,True,0,13,3,3,0,uniform__smooth__67,uniform__smooth,7,22,10,10,303,,bounded_transverse_width,,arc,44,0.042455999999999605,10,cached_distance_prefix_sum,0,0,,,False,0,0,22,3,0,0,3,3,291,fast_negative_arc05_width015,[],20063.168854289175,12,0,0,0,0,,0.0,,False,0,578.8633769,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,9,4,0,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,271,5788.633769,40.0,constant,,0.04247887496603653
16,2,True,0,16,3,4,1,uniform__smooth__68,uniform__smooth,12,35,16,15,286,,bounded_transverse_width,,arc,52,0.07676400000000072,15,,0,0,,,False,0,0,35,4,0,0,3,3,268,range_arc05_width015,[],22546.37372380799,,,,,0,,0.0,,False,0,411.41831633333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,14,1,30,4,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,,244,6171.274745,40.0,constant,,0.07683204201748595
16,2,True,0,16,3,4,1,uniform__smooth__68,uniform__smooth,12,35,16,15,286,,bounded_transverse_width,,arc,52,0.05257299999999976,15,cached_distance_prefix_sum,0,0,,,False,0,0,35,4,0,0,3,3,268,fast_arc05_width015,[],22546.37372380799,,,,,0,,0.0,,False,0,411.41831633333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,14,1,30,4,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,,244,6171.274745,40.0,constant,,0.05259925004793331
8,2,True,0,8,5,5,1,uniform__smooth__68,uniform__smooth,10,23,15,15,247,,bounded_transverse_width,,locked,44,0.07561299999999971,15,,0,0,,,True,0,0,23,3,0,0,3,2,230,range_locked_width015,[],22232.690808021667,,,,,0,,0.0,,False,0,391.9692106,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,33,8,8,3,22,15,ordinary,22,full_coverage_and_all_discovered_cleared,,208,5879.538159,40.0,constant,,0.07571966701652855
8,2,True,0,8,5,5,1,uniform__smooth__68,uniform__smooth,10,23,15,15,247,,bounded_transverse_width,,locked,44,0.04209400000000052,15,cached_distance_prefix_sum,0,0,,,True,0,0,23,3,0,0,3,2,230,fast_locked_width015,[],22232.690808021667,,,,,0,,0.0,,False,0,391.9692106,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,1.0,33,8,8,3,22,15,ordinary,22,full_coverage_and_all_discovered_cleared,,208,5879.538159,40.0,constant,,0.042107291985303164
16,2,True,0,16,3,4,1,uniform__smooth__68,uniform__smooth,12,35,16,15,286,,bounded_transverse_width,,arc,52,0.0825269999999998,15,,0,0,,,False,0,0,35,4,0,0,3,3,268,negative_arc05_width015,[],22546.37372380799,12,0,0,0,0,,0.0,,False,0,411.41831633333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,14,1,30,4,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,244,6171.274745,40.0,constant,,0.08259141602320597
16,2,True,0,16,3,4,1,uniform__smooth__68,uniform__smooth,12,35,16,15,286,,bounded_transverse_width,,arc,52,0.05798900000000007,15,cached_distance_prefix_sum,0,0,,,False,0,0,35,4,0,0,3,3,268,fast_negative_arc05_width015,[],22546.37372380799,12,0,0,0,0,,0.0,,False,0,411.41831633333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,14,1,30,4,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,244,6171.274745,40.0,constant,,0.05801116698421538
17,3,True,0,17,3,5,0,uniform__smooth__69,uniform__smooth,12,16,17,15,239,,bounded_transverse_width,,arc,51,0.08113300000000034,15,,0,0,,,False,0,0,16,6,0,0,4,3,220,range_arc05_width015,[],21977.060324934737,,,,,0,,0.0,,False,0,384.8274707333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,24,17,17,6,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,,196,5772.412061,40.0,constant,,0.08119441702729091
17,3,True,0,17,3,5,0,uniform__smooth__69,uniform__smooth,12,16,17,15,239,,bounded_transverse_width,,arc,51,0.054229999999999556,15,cached_distance_prefix_sum,0,0,,,False,0,0,16,6,0,0,4,3,220,fast_arc05_width015,[],21977.060324934737,,,,,0,,0.0,,False,0,384.8274707333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,24,17,17,6,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,,196,5772.412061,40.0,constant,,0.0542438339907676
12,3,True,0,12,3,5,0,uniform__smooth__69,uniform__smooth,12,32,17,15,246,,bounded_transverse_width,,locked,46,0.08577800000000035,15,,0,0,,,True,0,0,32,2,0,0,3,3,227,range_locked_width015,[],22930.7996597403,,,,,0,,0.0,,False,0,400.4106620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,33,6,10,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,,204,6006.159931,40.0,constant,,0.0858222910319455
12,3,True,0,12,3,5,0,uniform__smooth__69,uniform__smooth,12,32,17,15,246,,bounded_transverse_width,,locked,46,0.05213499999999982,15,cached_distance_prefix_sum,0,0,,,True,0,0,32,2,0,0,3,3,227,fast_locked_width015,[],22930.7996597403,,,,,0,,0.0,,False,0,400.4106620666667,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,1.0,33,6,10,2,24,15,ordinary,22,full_coverage_and_all_discovered_cleared,,204,6006.159931,40.0,constant,,0.0521895419806242
17,3,True,0,17,3,5,0,uniform__smooth__69,uniform__smooth,12,16,17,15,239,,bounded_transverse_width,,arc,51,0.0855959999999989,15,,0,0,,,False,0,0,16,6,0,0,4,3,220,negative_arc05_width015,[],21977.060324934737,12,0,0,0,0,,0.0,,False,0,384.8274707333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,24,17,17,6,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,196,5772.412061,40.0,constant,,0.08568324998486787
17,3,True,0,17,3,5,0,uniform__smooth__69,uniform__smooth,12,16,17,15,239,,bounded_transverse_width,,arc,51,0.05779699999999899,15,cached_distance_prefix_sum,0,0,,,False,0,0,16,6,0,0,4,3,220,fast_negative_arc05_width015,[],21977.060324934737,12,0,0,0,0,,0.0,,False,0,384.8274707333333,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",30.0,4,69,0.5,24,17,17,6,29,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,196,5772.412061,40.0,constant,,0.057919208018574864
11,1,True,0,11,2,2,0,uniform__smooth__70,uniform__smooth,8,47,10,10,326,,bounded_transverse_width,,arc,42,0.062307000000000556,10,,0,0,,,False,0,0,47,7,0,0,4,3,314,range_arc05_width015,[],20573.784281344335,,,,,0,,0.0,,False,0,602.8756854000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,5,2,2,7,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,,294,6028.756854,40.0,constant,,0.0623274160316214
11,1,True,0,11,2,2,0,uniform__smooth__70,uniform__smooth,8,47,10,10,326,,bounded_transverse_width,,arc,42,0.040908999999999196,10,cached_distance_prefix_sum,0,0,,,False,0,0,47,7,0,0,4,3,314,fast_arc05_width015,[],20573.784281344335,,,,,0,,0.0,,False,0,602.8756854000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,5,2,2,7,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,,294,6028.756854,40.0,constant,,0.040972875023726374
9,0,True,0,9,1,2,0,uniform__smooth__70,uniform__smooth,9,21,11,10,328,,bounded_transverse_width,,locked,41,0.03991499999999881,10,,0,0,,,True,0,0,21,5,0,0,2,2,315,range_locked_width015,[],21139.0955361549,,,,,0,,0.0,,False,0,614.9819104999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,5,1,13,5,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,,294,6149.819105,40.0,constant,,0.03996487497352064
9,0,True,0,9,1,2,0,uniform__smooth__70,uniform__smooth,9,21,11,10,328,,bounded_transverse_width,,locked,41,0.029764999999999375,10,cached_distance_prefix_sum,0,0,,,True,0,0,21,5,0,0,2,2,315,fast_locked_width015,[],21139.0955361549,,,,,0,,0.0,,False,0,614.9819104999999,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,1.0,5,1,13,5,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,,294,6149.819105,40.0,constant,,0.02977616700809449
11,1,True,0,11,2,2,0,uniform__smooth__70,uniform__smooth,8,47,10,10,326,,bounded_transverse_width,,arc,42,0.06859200000000065,10,,0,0,,,False,0,0,47,7,0,0,4,3,314,negative_arc05_width015,[],20573.784281344335,12,0,0,0,0,,0.0,,False,0,602.8756854000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,5,2,2,7,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,294,6028.756854,40.0,constant,,0.06863104098010808
11,1,True,0,11,2,2,0,uniform__smooth__70,uniform__smooth,8,47,10,10,326,,bounded_transverse_width,,arc,42,0.04643300000000039,10,cached_distance_prefix_sum,0,0,,,False,0,0,47,7,0,0,4,3,314,fast_negative_arc05_width015,[],20573.784281344335,12,0,0,0,0,,0.0,,False,0,602.8756854000001,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",30.0,4,70,0.5,5,2,2,7,20,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,294,6028.756854,40.0,constant,,0.046480583027005196
14,3,True,0,14,4,5,1,uniform__smooth__71,uniform__smooth,8,30,13,12,307,,bounded_transverse_width,,arc,46,0.06477300000000064,12,,0,0,,,False,0,0,30,2,0,0,3,3,292,range_arc05_width015,[],22725.984254969575,,,,,0,,0.0,,False,0,528.0164038333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,0,1,2,24,12,ordinary,22,full_coverage_and_all_discovered_cleared,,268,6336.196846,40.0,constant,,0.06482208397937939
14,3,True,0,14,4,5,1,uniform__smooth__71,uniform__smooth,8,30,13,12,307,,bounded_transverse_width,,arc,46,0.042948000000000874,12,cached_distance_prefix_sum,0,0,,,False,0,0,30,2,0,0,3,3,292,fast_arc05_width015,[],22725.984254969575,,,,,0,,0.0,,False,0,528.0164038333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,0,1,2,24,12,ordinary,22,full_coverage_and_all_discovered_cleared,,268,6336.196846,40.0,constant,,0.04296483303187415
13,4,True,0,13,2,2,1,uniform__smooth__71,uniform__smooth,10,30,12,12,312,,bounded_transverse_width,,locked,44,0.057945000000000135,12,,0,0,,,True,0,0,30,3,0,0,5,3,298,range_locked_width015,[],23609.85687208212,,,,,0,,0.0,,False,0,545.2476144166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,14,16,1,3,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,271,6542.971373,40.0,constant,,0.05795675003901124
13,4,True,0,13,2,2,1,uniform__smooth__71,uniform__smooth,10,30,12,12,312,,bounded_transverse_width,,locked,44,0.03673200000000065,12,cached_distance_prefix_sum,0,0,,,True,0,0,30,3,0,0,5,3,298,fast_locked_width015,[],23609.85687208212,,,,,0,,0.0,,False,0,545.2476144166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,1.0,14,16,1,3,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,271,6542.971373,40.0,constant,,0.0367563750478439
14,3,True,0,14,4,5,1,uniform__smooth__71,uniform__smooth,8,30,13,12,307,,bounded_transverse_width,,arc,46,0.06907099999999922,12,,0,0,,,False,0,0,30,2,0,0,3,3,292,negative_arc05_width015,[],22725.984254969575,12,0,0,0,0,,0.0,,False,0,528.0164038333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,0,1,2,24,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,268,6336.196846,40.0,constant,,0.06912970799021423
14,3,True,0,14,4,5,1,uniform__smooth__71,uniform__smooth,8,30,13,12,307,,bounded_transverse_width,,arc,46,0.04813199999999895,12,cached_distance_prefix_sum,0,0,,,False,0,0,30,2,0,0,3,3,292,fast_negative_arc05_width015,[],22725.984254969575,12,0,0,0,0,,0.0,,False,0,528.0164038333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",30.0,4,71,0.5,14,0,1,2,24,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,268,6336.196846,40.0,constant,,0.0481764170108363
13,1,True,0,13,2,3,0,uniform__adversarial-positive__67,uniform__adversarial-positive,8,22,11,10,305,,bounded_transverse_width,,arc,44,0.059366000000000696,10,,0,0,,,False,0,0,22,3,0,0,3,3,292,range_arc05_width015,[],20077.898116412154,,,,,0,,0.0,,False,0,579.657962,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,10,4,0,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,,268,5796.57962,40.0,constant,,0.05940058402484283
13,1,True,0,13,2,3,0,uniform__adversarial-positive__67,uniform__adversarial-positive,8,22,11,10,305,,bounded_transverse_width,,arc,44,0.03934500000000085,10,cached_distance_prefix_sum,0,0,,,False,0,0,22,3,0,0,3,3,292,fast_arc05_width015,[],20077.898116412154,,,,,0,,0.0,,False,0,579.657962,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,10,4,0,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,,268,5796.57962,40.0,constant,,0.03938995796488598
9,1,True,0,9,2,3,0,uniform__adversarial-positive__67,uniform__adversarial-positive,8,33,11,10,322,,bounded_transverse_width,,locked,40,0.037069000000000685,10,,0,0,,,True,0,0,33,4,0,0,4,3,309,range_locked_width015,[],21980.640637490556,,,,,0,,0.0,,False,0,628.0128124,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,8,2,0,4,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,,286,6280.128124,40.0,constant,,0.03707870899233967
9,1,True,0,9,2,3,0,uniform__adversarial-positive__67,uniform__adversarial-positive,8,33,11,10,322,,bounded_transverse_width,,locked,40,0.02927700000000044,10,cached_distance_prefix_sum,0,0,,,True,0,0,33,4,0,0,4,3,309,fast_locked_width015,[],21980.640637490556,,,,,0,,0.0,,False,0,628.0128124,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,1.0,8,2,0,4,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,,286,6280.128124,40.0,constant,,0.02928475005319342
13,1,True,0,13,2,3,0,uniform__adversarial-positive__67,uniform__adversarial-positive,8,22,11,10,305,,bounded_transverse_width,,arc,44,0.06423399999999901,10,,0,0,,,False,0,0,22,3,0,0,3,3,292,negative_arc05_width015,[],20077.898116412154,12,0,0,0,0,,0.0,,False,0,579.657962,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,10,4,0,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,268,5796.57962,40.0,constant,,0.06429570901673287
13,1,True,0,13,2,3,0,uniform__adversarial-positive__67,uniform__adversarial-positive,8,22,11,10,305,,bounded_transverse_width,,arc,44,0.04420499999999983,10,cached_distance_prefix_sum,0,0,,,False,0,0,22,3,0,0,3,3,292,fast_negative_arc05_width015,[],20077.898116412154,12,0,0,0,0,,0.0,,False,0,579.657962,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",30.0,4,67,0.5,10,4,0,3,22,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,268,5796.57962,40.0,constant,,0.044250833976548165
17,3,True,0,17,6,6,1,uniform__adversarial-positive__68,uniform__adversarial-positive,9,26,15,15,269,,bounded_transverse_width,,arc,52,0.06758299999999906,15,,0,0,,,False,0,0,26,6,0,0,3,3,252,range_arc05_width015,[],22993.589007710576,,,,,0,,0.0,,False,0,410.78118646666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,24,5,20,6,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,,228,6161.717797,40.0,constant,,0.06759475002763793
17,3,True,0,17,6,6,1,uniform__adversarial-positive__68,uniform__adversarial-positive,9,26,15,15,269,,bounded_transverse_width,,arc,52,0.04858399999999996,15,cached_distance_prefix_sum,0,0,,,False,0,0,26,6,0,0,3,3,252,fast_arc05_width015,[],22993.589007710576,,,,,0,,0.0,,False,0,410.78118646666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,68,0.5,24,5,20,6,30,15,ordinary,22,full_coverage_and_all_discovered_cleared,,228,6161.717797,40.0,constant,,0.048621415975503623
