active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,initialization_s,interrupted_channels,joint_route_solves,known_upper_bound_skips,maximum_source_primary_rf,maximum_source_rounds,measurements,method,missed_channels,move_m,negative_history_limit,negative_hull_inconsistent_cuts,negative_hull_updates,negative_shadow_cuts,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,per_source_s,policy_cleared_channels,probe_angle_cap_deg,problem,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,success_history_limit,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
10,4,True,0,10,3,4,1,clustered__iid__122,clustered__iid,11,69,15,14,271,,bounded_transverse_width,,locked,43,0.04497800000000041,14,cached_distance_prefix_sum,0,0,,,True,0,0,69,0.00011395802721381187,2,0,0,3,2,254,fast_locked_width015,[],20688.911385728017,,,,,0,,0.0,,False,0,407.9130197857143,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19]",30.0,4,122,1.0,12,16,11,2,21,14,ordinary,22,full_coverage_and_all_discovered_cleared,,230,5710.782277,40.0,constant,,0.044993125018663704
9,2,True,0,9,4,4,1,clustered__iid__122,clustered__iid,10,20,14,14,246,,bounded_transverse_width,,arc,44,0.04978499999999997,14,cached_distance_prefix_sum,0,0,,,False,0,0,20,0.000127042003441602,6,0,0,3,2,230,fast_negative_arc05_width015,[],20905.68613492808,12,0,0,0,0,,0.0,,False,0,400.65265899999997,"[2, 3, 4, 5, 7, 8, 10, 11, 12, 14, 16, 17, 18, 19]",30.0,4,122,0.5,19,7,17,6,22,14,ordinary,22,full_coverage_and_all_discovered_cleared,3,208,5609.137226,40.0,constant,,0.04987945803441107
21,8,True,0,21,5,5,4,clustered__iid__123,clustered__iid,5,,10,10,330,,,,,,0.03671299999999178,10,,0,0,,,,0,0,,0.00012600002810359,4,48,0,8,6,318,packet_center22,[],20868.738829830276,,,,,0,,0.0,,False,0,609.874776,"[1, 3, 4, 7, 9, 14, 15, 17, 18, 20]",,4,123,,12,1,2,4,26,10,ordinary,22,full_coverage_and_all_discovered_cleared,,285,6098.74776,,,,0.036754207976628095
9,1,True,0,9,2,2,0,clustered__iid__123,clustered__iid,8,,10,10,314,,bounded_transverse_width,,,,0.03174700000000996,10,,0,0,,,,0,0,,0.00012924999464303255,4,40,0,3,2,302,width40_f015_22,[],19424.80380770446,,,,,0,,0.0,,False,0,572.0960758,"[1, 3, 4, 7, 9, 14, 15, 17, 18, 20]",30.0,4,123,,9,1,9,4,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,,276,5720.960758,40.0,constant,,0.031767542008310556
9,1,True,0,9,2,2,0,clustered__iid__123,clustered__iid,8,9,10,10,305,,bounded_transverse_width,,base,0,0.03235899999999958,10,,0,0,,,False,0,0,9,0.00012954202247783542,4,40,0,3,2,293,range_width015,[],19424.80380770446,,,,,0,,0.0,,False,0,566.6960758,"[1, 3, 4, 7, 9, 14, 15, 17, 18, 20]",30.0,4,123,1.0,9,1,9,4,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,,267,5666.960758,40.0,constant,,0.03237750002881512
11,2,True,0,11,2,2,0,clustered__iid__123,clustered__iid,8,12,10,10,306,,bounded_transverse_width,,arc,41,0.03432899999999961,10,cached_distance_prefix_sum,0,0,,,False,0,0,12,0.00022079196060076356,3,0,0,3,2,294,fast_arc05_width015,[],19562.135005976943,,,,,0,,0.0,,False,0,570.0426999,"[1, 3, 4, 7, 9, 14, 15, 17, 18, 20]",30.0,4,123,0.5,10,1,2,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,,268,5700.426999,40.0,constant,,0.034363833954557776
10,2,True,0,10,4,4,0,clustered__iid__123,clustered__iid,6,17,10,10,313,,bounded_transverse_width,,locked,40,0.02580000000000382,10,cached_distance_prefix_sum,0,0,,,True,0,0,17,0.00013766699703410268,3,0,0,3,2,301,fast_locked_width015,[],20398.673335245345,,,,,0,,0.0,,False,0,591.2734663,"[1, 3, 4, 7, 9, 14, 15, 17, 18, 20]",30.0,4,123,1.0,8,2,0,3,18,10,ordinary,22,full_coverage_and_all_discovered_cleared,,278,5912.734663,40.0,constant,,0.025815083004999906
11,2,True,0,11,2,2,0,clustered__iid__123,clustered__iid,8,12,10,10,306,,bounded_transverse_width,,arc,41,0.03913200000000927,10,cached_distance_prefix_sum,0,0,,,False,0,0,12,0.00013041601050645113,3,0,0,3,2,294,fast_negative_arc05_width015,[],19562.135005976943,12,0,0,0,0,,0.0,,False,0,570.0426999,"[1, 3, 4, 7, 9, 14, 15, 17, 18, 20]",30.0,4,123,0.5,10,1,2,3,19,10,ordinary,22,full_coverage_and_all_discovered_cleared,3,268,5700.426999,40.0,constant,,0.039188124996144325
18,4,True,0,18,6,7,2,clustered__iid__124,clustered__iid,6,,13,12,284,,,,,,0.03236599999999612,12,,0,0,,,,0,0,,0.0001829999964684248,2,49,0,7,5,269,packet_center22,[],19774.751156909508,,,,,0,,0.0,,False,0,466.5791855,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",,4,124,,15,3,0,2,27,12,ordinary,22,full_coverage_and_all_discovered_cleared,,236,5598.950226,,,,0.032384000020101666
12,1,True,0,12,3,5,0,clustered__iid__124,clustered__iid,9,,14,12,280,,bounded_transverse_width,,,,0.032291000000000736,12,,0,0,,,,0,0,,0.00012254196917638183,2,45,0,3,2,264,width40_f015_22,[],20250.25343458334,,,,,0,,0.0,,False,0,472.8375571666666,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",30.0,4,124,,16,2,0,2,23,12,ordinary,22,full_coverage_and_all_discovered_cleared,,238,5674.050686,40.0,constant,,0.032338208984583616
12,1,True,0,12,3,5,0,clustered__iid__124,clustered__iid,9,0,14,12,280,,bounded_transverse_width,,base,0,0.03209400000000073,12,,0,0,,,False,0,0,0,0.00013337499694898725,2,45,0,3,2,264,range_width015,[],20250.25343458334,,,,,0,,0.0,,False,0,472.8375571666666,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",30.0,4,124,1.0,16,2,0,2,23,12,ordinary,22,full_coverage_and_all_discovered_cleared,,238,5674.050686,40.0,constant,,0.032103125005960464
10,0,True,0,10,3,4,0,clustered__iid__124,clustered__iid,9,0,13,12,271,,bounded_transverse_width,,arc,44,0.03183800000000758,12,cached_distance_prefix_sum,0,0,,,False,0,0,0,0.0001236660173162818,3,0,0,2,2,256,fast_arc05_width015,[],19621.491724358166,,,,,0,,0.0,,False,0,458.4415285,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",30.0,4,124,0.5,10,1,0,3,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,,234,5501.298342,40.0,constant,,0.031852667045313865
10,2,True,0,10,3,4,0,clustered__iid__124,clustered__iid,9,33,13,12,289,,bounded_transverse_width,,locked,42,0.031872000000007006,12,cached_distance_prefix_sum,0,0,,,True,0,0,33,0.00012145901564508677,1,0,0,3,3,274,fast_locked_width015,[],22341.228401347194,,,,,0,,0.0,,False,0,512.6038064166667,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",30.0,4,124,1.0,11,2,0,1,20,12,ordinary,22,full_coverage_and_all_discovered_cleared,,250,6151.245677,40.0,constant,,0.03189908299827948
10,0,True,0,10,3,4,0,clustered__iid__124,clustered__iid,9,0,13,12,271,,bounded_transverse_width,,arc,44,0.03504499999999666,12,cached_distance_prefix_sum,0,0,,,False,0,0,0,0.00013529200805351138,3,0,0,2,2,256,fast_negative_arc05_width015,[],19621.491724358166,12,0,0,0,0,,0.0,,False,0,458.4415285,"[1, 2, 3, 5, 6, 7, 13, 14, 16, 18, 19, 20]",30.0,4,124,0.5,10,1,0,3,22,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,234,5501.298342,40.0,constant,,0.0350852920091711
11,1,True,0,11,3,4,0,clustered__iid__125,clustered__iid,8,,12,11,378,,,,,,0.04645100000000468,11,,0,0,,,,0,0,,0.00012516696006059647,0,42,0,9,8,364,packet_center22,[],20273.869057292395,,,,,0,,0.0,,False,0,570.2521643636363,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",,4,125,,27,0,12,0,20,11,ordinary,22,full_coverage_and_all_discovered_cleared,,340,6272.773808,,,,0.046457374992314726
6,1,True,0,6,3,4,0,clustered__iid__125,clustered__iid,8,,12,11,392,,bounded_transverse_width,,,,0.034912000000005605,11,,0,0,,,,0,0,,0.0001443749642930925,3,38,0,3,2,378,width40_f015_22,[],22517.397085749766,,,,,0,,0.0,,False,0,618.861765,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",30.0,4,125,,12,4,20,3,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,,356,6807.479415,40.0,constant,,0.03492429101606831
6,1,True,0,6,3,4,0,clustered__iid__125,clustered__iid,8,60,12,11,332,,bounded_transverse_width,,base,0,0.033822000000000685,11,,0,0,,,False,0,0,60,0.00015300000086426735,3,38,0,3,2,318,range_width015,[],22517.397085749766,,,,,0,,0.0,,False,0,586.2254013636364,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",30.0,4,125,1.0,12,4,20,3,16,11,ordinary,22,full_coverage_and_all_discovered_cleared,,297,6448.479415,40.0,constant,,0.03382108302321285
14,1,True,0,14,3,3,0,clustered__iid__125,clustered__iid,8,13,11,11,297,,bounded_transverse_width,,arc,46,0.040019000000000915,11,cached_distance_prefix_sum,0,0,,,False,0,0,13,0.00014883297262713313,7,0,0,3,2,284,fast_arc05_width015,[],21775.591555905146,,,,,0,,0.0,,False,0,553.7380277272728,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",30.0,4,125,0.5,10,0,1,8,24,11,ordinary,22,full_coverage_and_all_discovered_cleared,,261,6091.118305,40.0,constant,,0.04005741700530052
11,3,True,0,11,4,5,0,clustered__iid__125,clustered__iid,7,43,12,11,338,,bounded_transverse_width,,locked,41,0.03788600000000031,11,cached_distance_prefix_sum,0,0,,,True,0,0,43,0.0001252919901162386,3,0,0,5,3,324,fast_locked_width015,[],21596.077360691634,,,,,0,,0.0,,False,0,572.4741337272727,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",30.0,4,125,1.0,24,0,25,3,19,11,ordinary,22,full_coverage_and_all_discovered_cleared,,300,6297.215471,40.0,constant,,0.037924000003840774
14,1,True,0,14,3,3,0,clustered__iid__125,clustered__iid,8,13,11,11,297,,bounded_transverse_width,,arc,46,0.043707999999995195,11,cached_distance_prefix_sum,0,0,,,False,0,0,13,0.00014716701116412878,7,0,0,3,2,284,fast_negative_arc05_width015,[],21775.591555905146,12,0,0,0,0,,0.0,,False,0,553.7380277272728,"[1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 19]",30.0,4,125,0.5,10,0,1,8,24,11,ordinary,22,full_coverage_and_all_discovered_cleared,3,261,6091.118305,40.0,constant,,0.04373375000432134
22,8,True,0,22,2,2,4,clustered__iid__126,clustered__iid,12,,14,14,276,,,,,,0.046126999999998475,14,,0,0,,,,0,0,,0.00014991703210398555,4,54,0,9,7,260,packet_center22,[],21947.134687970276,,,,,0,,0.0,,False,0,427.67335257142855,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",,4,126,,23,26,1,5,32,14,ordinary,22,full_coverage_and_all_discovered_cleared,,228,5987.426936,,,,0.046155542018823326
11,3,True,0,11,4,4,1,clustered__iid__126,clustered__iid,10,,14,14,337,,bounded_transverse_width,,,,0.03900099999999895,14,,0,0,,,,0,0,,0.0001252919901162386,2,45,0,4,3,321,width40_f015_22,[],20737.68299906357,,,,,0,,0.0,,False,0,436.7526139285714,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",30.0,4,126,,14,12,19,3,23,14,ordinary,22,full_coverage_and_all_discovered_cleared,,292,6114.536595,40.0,constant,,0.039021166041493416
11,3,True,0,11,4,4,1,clustered__iid__126,clustered__iid,10,32,14,14,305,,bounded_transverse_width,,base,0,0.038511999999997215,14,,0,0,,,False,0,0,32,0.00014154199743643403,2,45,0,4,3,289,range_width015,[],20737.68299906357,,,,,0,,0.0,,False,0,423.0383282142857,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",30.0,4,126,1.0,14,12,19,3,23,14,ordinary,22,full_coverage_and_all_discovered_cleared,,260,5922.536595,40.0,constant,,0.03854312497423962
21,5,True,0,21,6,6,2,clustered__iid__126,clustered__iid,8,5,14,14,249,,bounded_transverse_width,,arc,54,0.044191999999995346,14,cached_distance_prefix_sum,0,0,,,False,0,0,5,0.00012666702968999743,7,0,0,3,3,233,fast_arc05_width015,[],21007.49712824686,,,,,0,,0.0,,False,0,403.17853028571426,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",30.0,4,126,0.5,11,13,1,7,32,14,ordinary,22,full_coverage_and_all_discovered_cleared,,208,5644.499424,40.0,constant,,0.044204291014466435
15,4,True,0,15,5,5,2,clustered__iid__126,clustered__iid,9,5,14,14,248,,bounded_transverse_width,,locked,49,0.0367430000000013,14,cached_distance_prefix_sum,0,0,,,True,0,0,5,0.0001154160127043724,3,0,0,3,3,232,fast_locked_width015,[],21083.490090676634,,,,,0,,0.0,,False,0,403.8355725714286,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",30.0,4,126,1.0,15,10,27,3,27,14,ordinary,22,full_coverage_and_all_discovered_cleared,,207,5653.698016,40.0,constant,,0.03678033303003758
21,5,True,0,21,6,6,2,clustered__iid__126,clustered__iid,8,5,14,14,249,,bounded_transverse_width,,arc,54,0.04829800000000262,14,cached_distance_prefix_sum,0,0,,,False,0,0,5,0.0001264589955098927,7,0,0,3,3,233,fast_negative_arc05_width015,[],21008.943999909898,12,0,1,1,0,,0.0,,False,0,403.19919985714284,"[2, 3, 4, 6, 8, 11, 12, 14, 15, 16, 17, 18, 19, 20]",30.0,4,126,0.5,11,13,1,7,32,14,ordinary,22,full_coverage_and_all_discovered_cleared,3,208,5644.788798,40.0,constant,,0.04829941701609641
7,0,True,0,7,3,5,0,clustered__smooth__117,clustered__smooth,8,,13,11,318,,,,,,0.03349499999998784,11,,0,0,,,,0,0,,0.0001242499565705657,1,40,0,2,2,303,packet_center22,[],20003.105268715015,,,,,0,,0.0,,False,0,532.5110044545455,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",,4,117,,4,0,2,1,18,11,ordinary,22,full_coverage_and_all_discovered_cleared,,281,5857.621049,,,,0.03511554200667888
9,1,True,0,9,3,5,0,clustered__smooth__117,clustered__smooth,8,,13,11,290,,bounded_transverse_width,,,,0.026664999999994166,11,,0,0,,,,0,0,,0.00016550003783777356,2,41,0,2,2,275,width40_f015_22,[],22815.200787994836,,,,,0,,0.0,,False,0,568.5491048181818,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",30.0,4,117,,4,0,2,2,19,11,ordinary,22,full_coverage_and_all_discovered_cleared,,255,6254.040153,40.0,constant,,0.02668716700281948
9,1,True,0,9,3,5,0,clustered__smooth__117,clustered__smooth,8,2,13,11,288,,bounded_transverse_width,,base,0,0.027106000000003405,11,,0,0,,,False,0,0,2,0.0001247089821845293,2,41,0,2,2,273,range_width015,[],22815.200787994836,,,,,0,,0.0,,False,0,567.4581957272727,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",30.0,4,117,1.0,4,0,2,2,19,11,ordinary,22,full_coverage_and_all_discovered_cleared,,253,6242.040153,40.0,constant,,0.027236124966293573
16,3,True,0,16,1,3,1,clustered__smooth__117,clustered__smooth,10,5,13,11,321,,bounded_transverse_width,,arc,47,0.03836699999999382,11,cached_distance_prefix_sum,0,0,,,False,0,0,5,0.00012924999464303255,4,0,0,4,3,306,fast_arc05_width015,[],21308.174074990788,,,,,0,,0.0,,False,0,557.875892090909,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",30.0,4,117,0.5,7,1,4,4,25,11,ordinary,22,full_coverage_and_all_discovered_cleared,,284,6136.634813,40.0,constant,,0.03839225001865998
15,3,True,0,15,2,5,1,clustered__smooth__117,clustered__smooth,9,8,14,11,316,,bounded_transverse_width,,locked,46,0.03472700000000373,11,cached_distance_prefix_sum,0,0,,,True,0,0,8,0.00014545797603204846,4,0,0,4,3,300,fast_locked_width015,[],23600.231288503775,,,,,0,,0.0,,False,0,596.3678415454546,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",30.0,4,117,1.0,9,0,21,4,24,11,ordinary,22,full_coverage_and_all_discovered_cleared,,276,6560.046257,40.0,constant,,0.03476841701194644
16,3,True,0,16,1,3,1,clustered__smooth__117,clustered__smooth,10,5,13,11,321,,bounded_transverse_width,,arc,47,0.044190000000000396,11,cached_distance_prefix_sum,0,0,,,False,0,0,5,0.00014537503011524677,4,0,0,4,3,306,fast_negative_arc05_width015,[],21308.174074990788,12,0,0,0,0,,0.0,,False,0,557.875892090909,"[2, 6, 7, 9, 10, 12, 13, 15, 18, 19, 20]",30.0,4,117,0.5,7,1,4,4,25,11,ordinary,22,full_coverage_and_all_discovered_cleared,3,284,6136.634813,40.0,constant,,0.044217916030902416
9,4,True,0,9,3,3,2,clustered__smooth__118,clustered__smooth,12,,15,15,325,,,,,,0.03898500000001093,15,,0,0,,,,0,0,,0.00015208299737423658,2,44,0,6,4,308,packet_center22,[],20649.684963963162,,,,,0,,0.0,,False,0,401.8624661333333,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",,4,118,,8,5,20,2,22,15,ordinary,22,full_coverage_and_all_discovered_cleared,,283,6027.936992,,,,0.039068125013727695
6,2,True,0,6,4,4,1,clustered__smooth__118,clustered__smooth,11,,15,15,314,,bounded_transverse_width,,,,0.035509000000004676,15,,0,0,,,,0,0,,0.0001492080045863986,2,42,0,3,2,297,width40_f015_22,[],20615.75184948145,,,,,0,,0.0,,False,0,397.0766911333333,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,118,,7,2,19,2,20,15,ordinary,22,full_coverage_and_all_discovered_cleared,,273,5956.150367,40.0,constant,,0.035512875008862466
6,2,True,0,6,4,4,1,clustered__smooth__118,clustered__smooth,11,15,15,15,299,,bounded_transverse_width,,base,0,0.035723999999987655,15,,0,0,,,False,0,0,15,0.0001414580037817359,2,42,0,3,2,282,range_width015,[],20615.75184948145,,,,,0,,0.0,,False,0,391.0766911333333,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,118,1.0,7,2,19,2,20,15,ordinary,22,full_coverage_and_all_discovered_cleared,,258,5866.150367,40.0,constant,,0.03573820902965963
12,0,True,0,12,1,1,0,clustered__smooth__118,clustered__smooth,14,23,15,15,242,,bounded_transverse_width,,arc,49,0.053625000000010914,15,cached_distance_prefix_sum,0,0,,,False,0,0,23,0.0001378749730065465,8,0,0,3,3,225,fast_arc05_width015,[],21685.243089337087,,,,,0,,0.0,,False,0,382.60324099999997,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,118,0.5,15,1,47,9,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,,202,5739.048615,40.0,constant,,0.05368379194987938
3,1,True,0,3,1,2,0,clustered__smooth__118,clustered__smooth,14,26,16,15,273,,bounded_transverse_width,,locked,39,0.0362920000000031,15,cached_distance_prefix_sum,0,0,,,True,0,0,26,0.0001266660401597619,1,0,0,2,1,255,fast_locked_width015,[],20092.602985457448,,,,,0,,0.0,,False,0,373.7013728666667,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,118,1.0,16,3,29,1,17,15,ordinary,22,full_coverage_and_all_discovered_cleared,,234,5605.520593,40.0,constant,,0.036309707968030125
12,0,True,0,12,1,1,0,clustered__smooth__118,clustered__smooth,14,23,15,15,242,,bounded_transverse_width,,arc,49,0.05758400000000563,15,cached_distance_prefix_sum,0,0,,,False,0,0,23,0.00012520805466920137,8,0,0,3,3,225,fast_negative_arc05_width015,[],21685.243089337087,12,0,0,0,0,,0.0,,False,0,382.60324099999997,"[1, 4, 5, 6, 7, 8, 10, 12, 13, 14, 15, 16, 17, 19, 20]",30.0,4,118,0.5,15,1,47,9,27,15,ordinary,22,full_coverage_and_all_discovered_cleared,3,202,5739.048615,40.0,constant,,0.05759491602657363
6,1,True,0,6,6,7,0,clustered__smooth__119,clustered__smooth,6,,13,12,372,,,,,,0.03695399999999438,12,,0,0,,,,0,0,,0.00012383400462567806,1,38,0,2,2,357,packet_center22,[],20844.45648061353,,,,,0,,0.0,,False,0,529.0742745,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",,4,119,,12,10,2,2,16,12,ordinary,22,full_coverage_and_all_discovered_cleared,,332,6348.891294,,,,0.03696679201675579
6,0,True,0,6,5,6,0,clustered__smooth__119,clustered__smooth,7,,13,12,389,,bounded_transverse_width,,,,0.03812700000000291,12,,0,0,,,,0,0,,0.00015583401545882225,1,40,0,3,3,374,width40_f015_22,[],21500.076669839866,,,,,0,,0.0,,False,0,548.7512775,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",30.0,4,119,,14,9,8,1,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,,352,6585.01533,40.0,constant,,0.03818695800146088
6,0,True,0,6,5,6,0,clustered__smooth__119,clustered__smooth,7,59,13,12,330,,bounded_transverse_width,,base,0,0.03703600000000051,12,,0,0,,,False,0,0,59,0.00015429197810590267,1,40,0,3,3,315,range_width015,[],21500.076669839866,,,,,0,,0.0,,False,0,519.3346108333334,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",30.0,4,119,1.0,14,9,8,1,18,12,ordinary,22,full_coverage_and_all_discovered_cleared,,294,6232.01533,40.0,constant,,0.0370609579840675
19,3,True,0,19,5,7,0,clustered__smooth__119,clustered__smooth,7,11,14,12,291,,bounded_transverse_width,,arc,50,0.05308899999999994,12,cached_distance_prefix_sum,0,0,,,False,0,0,11,0.0001550000160932541,7,0,0,4,3,275,fast_arc05_width015,[],21456.63383788332,,,,,0,,0.0,,False,0,498.69389700000005,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",30.0,4,119,0.5,23,5,1,8,28,12,ordinary,22,full_coverage_and_all_discovered_cleared,,252,5984.326764,40.0,constant,,0.05309525004122406
7,0,True,0,7,7,9,0,clustered__smooth__119,clustered__smooth,5,0,14,12,307,,bounded_transverse_width,,locked,41,0.031694000000001665,12,cached_distance_prefix_sum,0,0,,,True,0,0,0,0.0001318340073339641,1,0,0,2,2,291,fast_locked_width015,[],20709.05448494694,,,,,0,,0.0,,False,0,494.15090775,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",30.0,4,119,1.0,13,6,9,1,19,12,ordinary,22,full_coverage_and_all_discovered_cleared,,267,5929.810893,40.0,constant,,0.031753749994095415
19,3,True,0,19,5,7,0,clustered__smooth__119,clustered__smooth,7,11,14,12,291,,bounded_transverse_width,,arc,50,0.057824000000010756,12,cached_distance_prefix_sum,0,0,,,False,0,0,11,0.0001485000248067081,7,0,0,4,3,275,fast_negative_arc05_width015,[],21456.63383788332,12,0,0,0,0,,0.0,,False,0,498.69389700000005,"[2, 3, 4, 5, 6, 7, 10, 11, 14, 16, 18, 19]",30.0,4,119,0.5,23,5,1,8,28,12,ordinary,22,full_coverage_and_all_discovered_cleared,3,252,5984.326764,40.0,constant,,0.057868083007633686
10,4,True,0,10,5,5,2,clustered__smooth__120,clustered__smooth,9,,14,14,316,,,,,,0.03919700000000148,14,,0,0,,,,0,0,,0.00014762498904019594,0,44,0,5,5,300,packet_center22,[],20600.075484623605,,,,,0,,0.0,,False,0,425.92964935714286,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",,4,120,,24,14,40,0,22,14,ordinary,22,full_coverage_and_all_discovered_cleared,,273,5963.015091,,,,0.039233499963302165
4,0,True,0,4,3,3,0,clustered__smooth__120,clustered__smooth,11,,14,14,307,,bounded_transverse_width,,,,0.03744300000001033,14,,0,0,,,,0,0,,0.00013629195746034384,0,40,0,2,2,291,width40_f015_22,[],20450.129464372134,,,,,0,,0.0,,False,0,420.1447062857143,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",30.0,4,120,,21,7,40,0,18,14,ordinary,22,full_coverage_and_all_discovered_cleared,,267,5882.025888,40.0,constant,,0.03747766598826274
4,0,True,0,4,3,3,0,clustered__smooth__120,clustered__smooth,11,40,14,14,267,,bounded_transverse_width,,base,0,0.03725199999999518,14,,0,0,,,False,0,0,40,0.000302916974760592,0,40,0,2,2,251,range_width015,[],20450.129464372134,,,,,0,,0.0,,False,0,403.00184914285717,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",30.0,4,120,1.0,21,7,40,0,18,14,ordinary,22,full_coverage_and_all_discovered_cleared,,227,5642.025888,40.0,constant,,0.03734666598029435
14,1,True,0,14,2,4,0,clustered__smooth__120,clustered__smooth,12,31,16,14,281,,bounded_transverse_width,,arc,49,0.056466999999997824,14,cached_distance_prefix_sum,0,0,,,False,0,0,31,0.00012845901073887944,6,0,0,3,3,263,fast_arc05_width015,[],20685.653253652967,,,,,0,,0.0,,False,0,411.93790328571424,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",30.0,4,120,0.5,28,19,53,6,27,14,ordinary,22,full_coverage_and_all_discovered_cleared,,239,5767.130646,40.0,constant,,0.05653875001007691
6,1,True,0,6,2,2,0,clustered__smooth__120,clustered__smooth,12,17,14,14,245,,bounded_transverse_width,,locked,41,0.043850999999989426,14,cached_distance_prefix_sum,0,0,,,True,0,0,17,0.00012824998702853918,3,0,0,2,1,229,fast_locked_width015,[],19858.702993102932,,,,,0,,0.0,,False,0,385.19575685714284,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",30.0,4,120,1.0,19,9,17,3,19,14,ordinary,22,full_coverage_and_all_discovered_cleared,,206,5392.740596,40.0,constant,,0.04389233299298212
14,1,True,0,14,2,4,0,clustered__smooth__120,clustered__smooth,12,31,16,14,281,,bounded_transverse_width,,arc,49,0.06143400000000554,14,cached_distance_prefix_sum,0,0,,,False,0,0,31,0.00011875003110617399,6,0,0,3,3,263,fast_negative_arc05_width015,[],20685.653253652967,12,0,0,0,0,,0.0,,False,0,411.93790328571424,"[2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17]",30.0,4,120,0.5,28,19,53,6,27,14,ordinary,22,full_coverage_and_all_discovered_cleared,3,239,5767.130646,40.0,constant,,0.06153150001773611
