active_measurements,active_no_signal,all_cleared,bracket_cut_inconsistencies,bracket_measurements,bracket_optical_success,bracket_optical_trials,bracket_pair_cuts,case_id,category,certified_clears,certified_range_scan_skips,certified_scan_skips,clear_calls,cleared,commands,completion_proxy_weight,configured_angle_schedule,configured_probe_angle_deg,coupled_dispatch_model,coupled_route_plans,cpu_s,deferred_nonstationary_skips,discovered_channels,dispatch_implementation,early_optical_success,early_optical_trials,expanded_sensing_candidates,failure,faithful_attempt_memory_updates,faithful_nonstationary_retained,faithful_stationary_skips,fixed_scan_order,forced_continuations,inconsistent_updates,inferred_negative_memory_updates,interrupted_channels,joint_route_solves,known_upper_bound_skips,logical_negative_memory_limit,maximum_source_primary_rf,maximum_source_rounds,measurements,method,minimum_actual_unknown_per_station,minimum_unknown_actions_per_station,missed_channels,move_m,optical_fallback_calls,optical_local_move_saved_m,optical_max_cover_radius,optical_position_adjustments,outer_priority_used,packet_fallbacks,pair_prediction_checks,per_source_s,policy_cleared_channels,predicted_pair_skips,probe_angle_cap_deg,problem,public_empty_scan_skips,public_empty_scans,seed,service_entry_weight,shared_known_measurements,shared_negative_cooldown_skips,skipped_precise_measurements,source_interruptions,source_packets,sources,split,stations_visited,stop_reason,switches,total_virtual_s,transverse_target_m,transverse_width_rule,uniform_area_ranking_prior,wall_s
13,0,True,0,0,0,0,0,uniform__adversarial-spatial__68,uniform__adversarial-spatial,14,4,4,22,15,159,1.0,,,base,0,0.033320000000000016,0,15,,1,8,False,,4,0,4,False,,0,0,,22,0,4,,,135,count_deferred_area7,5,5,[],12617.62105305865,0,148.4007863913149,0.0,14,,,0,227.90161393333335,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,0,0,68,1.0,35,,2,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,124,3418.524209,,,True,0.03333666699472815
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,3,3,21,15,146,1.0,,,base,0,0.03030200000000005,0,15,,2,8,False,,3,0,3,False,,0,0,,22,0,4,,,123,lean_deferred_area7,6,,[],13066.042994566902,0,121.4214655759378,0.0,13,,,0,229.01390666666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,,,69,1.0,22,,10,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,114,3435.2086,,,True,0.030322999984491616
12,0,True,0,0,0,0,0,uniform__adversarial-spatial__69,uniform__adversarial-spatial,13,3,3,21,15,146,1.0,,,base,0,0.029908999999999963,0,15,,2,8,False,,3,0,3,False,,0,0,,22,0,4,,,123,count_deferred_area7,6,6,[],13066.042994566902,0,121.4214655759378,0.0,13,,,0,229.01390666666666,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,0,0,69,1.0,22,,10,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,114,3435.2086,,,True,0.029927624971605837
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,6,2,2,14,10,145,1.0,,,base,0,0.02112499999999984,0,10,,4,8,False,,2,0,2,False,,0,0,,17,0,4,,,129,lean_deferred_area7,10,,[],11516.371920835065,0,52.39706504001099,0.0,6,,,0,312.62743839999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,,,70,1.0,13,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3126.274384,,,True,0.02113649999955669
7,0,True,0,0,0,0,0,uniform__adversarial-spatial__70,uniform__adversarial-spatial,6,2,2,14,10,145,1.0,,,base,0,0.02110499999999993,0,10,,4,8,False,,2,0,2,False,,0,0,,17,0,4,,,129,count_deferred_area7,10,10,[],11516.371920835065,0,52.39706504001099,0.0,6,,,0,312.62743839999996,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,0,0,70,1.0,13,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3126.274384,,,True,0.021120375022292137
10,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,0,0,15,12,141,1.0,,,base,0,0.02663799999999994,0,12,,1,4,False,,0,0,0,False,,0,0,,19,0,4,,,124,lean_deferred_area7,8,,[],12339.184088627455,0,130.58177591346248,0.0,11,,,0,272.48640141666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,,,71,1.0,23,,2,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,113,3269.836817,,,True,0.02665029204217717
10,0,True,0,0,0,0,0,uniform__adversarial-spatial__71,uniform__adversarial-spatial,11,0,0,15,12,141,1.0,,,base,0,0.026461000000000068,0,12,,1,4,False,,0,0,0,False,,0,0,,19,0,4,,,124,count_deferred_area7,8,8,[],12339.184088627455,0,130.58177591346248,0.0,11,,,0,272.48640141666664,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,0,0,71,1.0,23,,2,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,113,3269.836817,,,True,0.02648616599617526
8,0,True,0,0,0,0,0,edge__iid__67,edge__iid,6,0,0,12,10,135,1.0,,,base,0,0.018299999999999983,0,10,,4,6,False,,0,0,0,False,,0,0,,17,0,4,,,121,lean_deferred_area7,10,,[],11174.531239559894,0,41.51394882524377,0.0,6,,,0,301.1906249,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,,,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3011.906249,,,True,0.018306249985471368
8,0,True,0,0,0,0,0,edge__iid__67,edge__iid,6,0,0,12,10,135,1.0,,,base,0,0.018523999999999985,0,10,,4,6,False,,0,0,0,False,,0,0,,17,0,4,,,121,count_deferred_area7,10,10,[],11174.531239559894,0,41.51394882524377,0.0,6,,,0,301.1906249,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,0,0,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3011.906249,,,True,0.01852387498365715
13,0,True,0,0,0,0,0,edge__iid__68,edge__iid,9,0,0,19,15,152,1.0,,,base,0,0.030882000000000076,0,15,,6,10,False,,0,0,0,False,,0,0,,22,0,4,,,131,lean_deferred_area7,5,,[],13285.035441146365,0,108.0410260588057,0.0,9,,,0,234.33380586666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,,,68,1.0,26,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3515.007088,,,True,0.030933208006899804
13,0,True,0,0,0,0,0,edge__iid__68,edge__iid,9,0,0,19,15,152,1.0,,,base,0,0.030596999999999985,0,15,,6,10,False,,0,0,0,False,,0,0,,22,0,4,,,131,count_deferred_area7,5,5,[],13285.035441146365,0,108.0410260588057,0.0,9,,,0,234.33380586666667,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,0,0,68,1.0,26,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3515.007088,,,True,0.030617375043220818
11,0,True,0,0,0,0,0,edge__iid__69,edge__iid,7,4,4,20,15,152,1.0,,,base,0,0.028158999999999823,0,15,,8,13,False,,4,0,4,False,,0,0,,22,0,4,,,130,lean_deferred_area7,7,,[],13655.812323774517,0,41.56484100888642,0.0,7,,,0,239.41083086666669,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,,,69,1.0,19,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,120,3591.162463,,,True,0.02818116603884846
11,0,True,0,0,0,0,0,edge__iid__69,edge__iid,7,4,4,20,15,152,1.0,,,base,0,0.02800999999999987,0,15,,8,13,False,,4,0,4,False,,0,0,,22,0,4,,,130,count_deferred_area7,7,7,[],13655.812323774517,0,41.56484100888642,0.0,7,,,0,239.41083086666669,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,0,0,69,1.0,19,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,120,3591.162463,,,True,0.028030749992467463
7,0,True,0,0,0,0,0,edge__iid__70,edge__iid,6,2,2,11,10,146,1.0,,,base,0,0.02133800000000008,0,10,,4,5,False,,2,0,2,False,,0,0,,17,0,4,,,133,lean_deferred_area7,10,,[],11636.038809372245,0,50.22789329191808,0.0,6,,,0,317.3207764,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,,,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,128,3173.207764,,,True,0.021338332968298346
7,0,True,0,0,0,0,0,edge__iid__70,edge__iid,6,2,2,11,10,146,1.0,,,base,0,0.02164300000000008,0,10,,4,5,False,,2,0,2,False,,0,0,,17,0,4,,,133,count_deferred_area7,10,10,[],11636.038809372245,0,50.22789329191808,0.0,6,,,0,317.3207764,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,0,0,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,128,3173.207764,,,True,0.021658457990270108
9,0,True,0,0,0,0,0,edge__iid__71,edge__iid,5,4,4,14,12,146,1.0,,,base,0,0.023011000000000115,0,12,,7,9,False,,4,0,4,False,,0,0,,19,0,4,,,130,lean_deferred_area7,11,,[],13678.275604831477,0,20.25745229560478,0.0,5,,,0,297.55459333333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,,,71,1.0,12,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,119,3570.65512,,,True,0.023040166008286178
9,0,True,0,0,0,0,0,edge__iid__71,edge__iid,5,4,4,14,12,146,1.0,,,base,0,0.023258,0,12,,7,9,False,,4,0,4,False,,0,0,,19,0,4,,,130,count_deferred_area7,11,11,[],13678.275604831477,0,20.25745229560478,0.0,5,,,0,297.55459333333334,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,0,0,71,1.0,12,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,119,3570.65512,,,True,0.02327445801347494
12,0,True,0,0,0,0,0,edge__smooth__67,edge__smooth,6,0,0,13,10,140,1.0,,,base,0,0.022229000000000054,0,10,,4,7,False,,0,0,0,False,,0,0,,17,0,4,,,125,lean_deferred_area7,10,,[],11236.671745435986,0,75.25454290428803,0.0,6,,,0,304.8334351,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,,,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,117,3048.334351,,,True,0.02223366597900167
12,0,True,0,0,0,0,0,edge__smooth__67,edge__smooth,6,0,0,13,10,140,1.0,,,base,0,0.02296100000000001,0,10,,4,7,False,,0,0,0,False,,0,0,,17,0,4,,,125,count_deferred_area7,10,10,[],11236.671745435986,0,75.25454290428803,0.0,6,,,0,304.8334351,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,0,0,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,117,3048.334351,,,True,0.023013167025055736
10,0,True,0,0,0,0,0,edge__smooth__68,edge__smooth,9,0,0,18,15,146,1.0,,,base,0,0.027867000000000086,0,15,,6,9,False,,0,0,0,False,,0,0,,22,0,4,,,126,lean_deferred_area7,5,,[],13243.122116200717,0,83.67267065903894,0.0,9,,,0,231.90829473333332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,,,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3478.624421,,,True,0.02788804203737527
10,0,True,0,0,0,0,0,edge__smooth__68,edge__smooth,9,0,0,18,15,146,1.0,,,base,0,0.027761000000000147,0,15,,6,9,False,,0,0,0,False,,0,0,,22,0,4,,,126,count_deferred_area7,5,5,[],13243.122116200717,0,83.67267065903894,0.0,9,,,0,231.90829473333332,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,0,0,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3478.624421,,,True,0.027786165999714285
9,0,True,0,0,0,0,0,edge__smooth__69,edge__smooth,5,4,4,18,15,146,1.0,,,base,0,0.026724999999999888,0,15,,10,13,False,,4,0,4,False,,0,0,,22,0,4,,,126,lean_deferred_area7,7,,[],13590.744512562758,0,32.56938475190523,0.0,5,,,0,236.74326019999998,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,,,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3551.148903,,,True,0.026743083959445357
9,0,True,0,0,0,0,0,edge__smooth__69,edge__smooth,5,4,4,18,15,146,1.0,,,base,0,0.02715600000000018,0,15,,10,13,False,,4,0,4,False,,0,0,,22,0,4,,,126,count_deferred_area7,7,7,[],13590.744512562758,0,32.56938475190523,0.0,5,,,0,236.74326019999998,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,0,0,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3551.148903,,,True,0.027201625052839518
6,0,True,0,0,0,0,0,edge__smooth__70,edge__smooth,5,2,2,11,10,148,1.0,,,base,0,0.020973999999999826,0,10,,5,6,False,,2,0,2,False,,0,0,,17,0,4,,,135,lean_deferred_area7,10,,[],11849.161986428375,0,39.51856747057941,0.0,5,,,0,322.7832398,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,,,70,1.0,18,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3227.832398,,,True,0.02100604202132672
6,0,True,0,0,0,0,0,edge__smooth__70,edge__smooth,5,2,2,11,10,148,1.0,,,base,0,0.021168999999999993,0,10,,5,6,False,,2,0,2,False,,0,0,,17,0,4,,,135,count_deferred_area7,10,10,[],11849.161986428375,0,39.51856747057941,0.0,5,,,0,322.7832398,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,0,0,70,1.0,18,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3227.832398,,,True,0.021179790957830846
9,0,True,0,0,0,0,0,edge__smooth__71,edge__smooth,4,4,4,14,12,147,1.0,,,base,0,0.02274200000000004,0,12,,8,10,False,,4,0,4,False,,0,0,,19,0,4,,,131,lean_deferred_area7,11,,[],13697.206451302716,0,25.821839266201394,0.0,4,,,0,298.62010741666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,,,71,1.0,13,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,123,3583.441289,,,True,0.02274233300704509
9,0,True,0,0,0,0,0,edge__smooth__71,edge__smooth,4,4,4,14,12,147,1.0,,,base,0,0.02335200000000004,0,12,,8,10,False,,4,0,4,False,,0,0,,19,0,4,,,131,count_deferred_area7,11,11,[],13697.206451302716,0,25.821839266201394,0.0,4,,,0,298.62010741666666,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,0,0,71,1.0,13,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,123,3583.441289,,,True,0.023386750021018088
9,0,True,0,0,0,0,0,edge__adversarial-positive__67,edge__adversarial-positive,5,0,0,12,10,137,1.0,,,base,0,0.02041100000000018,0,10,,5,7,False,,0,0,0,False,,0,0,,17,0,4,,,123,lean_deferred_area7,10,,[],11149.177243768761,0,50.88422047955052,0.0,5,,,0,301.68354469999997,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,,,67,1.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3016.835447,,,True,0.020419124979525805
9,0,True,0,0,0,0,0,edge__adversarial-positive__67,edge__adversarial-positive,5,0,0,12,10,137,1.0,,,base,0,0.020470999999999684,0,10,,5,7,False,,0,0,0,False,,0,0,,17,0,4,,,123,count_deferred_area7,10,10,[],11149.177243768761,0,50.88422047955052,0.0,5,,,0,301.68354469999997,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,0,0,67,1.0,8,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3016.835447,,,True,0.020478707971051335
12,0,True,0,0,0,0,0,edge__adversarial-positive__68,edge__adversarial-positive,11,0,0,20,15,150,1.0,,,base,0,0.02945600000000015,0,15,,4,9,False,,0,0,0,False,,0,0,,22,0,4,,,128,lean_deferred_area7,5,,[],13435.246098113916,0,91.93110217058208,0.0,11,,,0,235.669948,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,,,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,118,3535.04922,,,True,0.029470209032297134
12,0,True,0,0,0,0,0,edge__adversarial-positive__68,edge__adversarial-positive,11,0,0,20,15,150,1.0,,,base,0,0.02918200000000004,0,15,,4,9,False,,0,0,0,False,,0,0,,22,0,4,,,128,count_deferred_area7,5,5,[],13435.246098113916,0,91.93110217058208,0.0,11,,,0,235.669948,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,0,0,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,118,3535.04922,,,True,0.029218082956504077
10,0,True,0,0,0,0,0,edge__adversarial-positive__69,edge__adversarial-positive,6,4,4,19,15,148,1.0,,,base,0,0.026642999999999972,1,15,,9,13,False,,4,0,3,False,,0,0,,22,0,4,,,127,lean_deferred_area7,7,,[],13526.859918708635,0,45.52373687161892,0.0,6,,,0,236.35813240000002,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,,,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,118,3545.371986,,,True,0.02665024995803833
10,0,True,0,0,0,0,0,edge__adversarial-positive__69,edge__adversarial-positive,6,4,4,19,15,148,1.0,,,base,0,0.026515999999999984,1,15,,9,13,False,,4,0,3,False,,0,0,,22,0,4,,,127,count_deferred_area7,7,7,[],13526.859918708635,0,45.52373687161892,0.0,6,,,0,236.35813240000002,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,0,0,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,118,3545.371986,,,True,0.02657258399995044
8,0,True,0,0,0,0,0,edge__adversarial-positive__70,edge__adversarial-positive,7,2,2,13,10,149,1.0,,,base,0,0.021239000000000008,0,10,,3,6,False,,2,0,2,False,,0,0,,17,0,4,,,134,lean_deferred_area7,10,,[],11642.347372632763,0,58.76416336357477,0.0,7,,,0,318.5469474,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,,,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,128,3185.469474,,,True,0.02123912499519065
8,0,True,0,0,0,0,0,edge__adversarial-positive__70,edge__adversarial-positive,7,2,2,13,10,149,1.0,,,base,0,0.021173999999999804,0,10,,3,6,False,,2,0,2,False,,0,0,,17,0,4,,,134,count_deferred_area7,10,10,[],11642.347372632763,0,58.76416336357477,0.0,7,,,0,318.5469474,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,0,0,70,1.0,15,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,128,3185.469474,,,True,0.021203958021942526
9,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,5,4,4,14,12,146,1.0,,,base,0,0.02304200000000023,0,12,,7,9,False,,4,0,4,False,,0,0,,19,0,4,,,130,lean_deferred_area7,11,,[],13778.663647673973,0,31.709248521153242,0.0,5,,,0,299.2277275833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,,,71,1.0,12,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,119,3590.732731,,,True,0.023049791052471846
9,0,True,0,0,0,0,0,edge__adversarial-positive__71,edge__adversarial-positive,5,4,4,14,12,146,1.0,,,base,0,0.023366999999999916,0,12,,7,9,False,,4,0,4,False,,0,0,,19,0,4,,,130,count_deferred_area7,11,11,[],13778.663647673973,0,31.709248521153242,0.0,5,,,0,299.2277275833333,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,0,0,71,1.0,12,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,119,3590.732731,,,True,0.023391166992951185
9,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,6,0,0,13,10,137,1.0,,,base,0,0.018982999999999972,0,10,,4,7,False,,0,0,0,False,,0,0,,17,0,4,,,122,lean_deferred_area7,10,,[],11153.751366538329,0,41.29061697902285,0.0,6,,,0,301.5750272,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,,,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3015.750272,,,True,0.019004291971214116
9,0,True,0,0,0,0,0,edge__adversarial-negative__67,edge__adversarial-negative,6,0,0,13,10,137,1.0,,,base,0,0.019528999999999908,0,10,,4,7,False,,0,0,0,False,,0,0,,17,0,4,,,122,count_deferred_area7,10,10,[],11153.751366538329,0,41.29061697902285,0.0,6,,,0,301.5750272,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,0,0,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,116,3015.750272,,,True,0.01954416697844863
11,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,0,0,19,15,148,1.0,,,base,0,0.02931100000000031,0,15,,4,8,False,,0,0,0,False,,0,0,,22,0,4,,,127,lean_deferred_area7,5,,[],13233.541482878943,0,83.74762854856871,0.0,11,,,0,232.31388626666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,,,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3484.708294,,,True,0.029311166959814727
11,0,True,0,0,0,0,0,edge__adversarial-negative__68,edge__adversarial-negative,11,0,0,19,15,148,1.0,,,base,0,0.0291809999999999,0,15,,4,8,False,,0,0,0,False,,0,0,,22,0,4,,,127,count_deferred_area7,5,5,[],13233.541482878943,0,83.74762854856871,0.0,11,,,0,232.31388626666666,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,0,0,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,116,3484.708294,,,True,0.029213417030405253
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,7,4,4,20,15,150,1.0,,,base,0,0.027714000000000016,0,15,,8,13,False,,4,0,4,False,,0,0,,22,0,4,,,128,lean_deferred_area7,7,,[],13704.786390341538,0,48.53016233909174,0.0,7,,,0,239.3304852,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,,,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3589.957278,,,True,0.027748666994739324
11,0,True,0,0,0,0,0,edge__adversarial-negative__69,edge__adversarial-negative,7,4,4,20,15,150,1.0,,,base,0,0.02730800000000011,0,15,,8,13,False,,4,0,4,False,,0,0,,22,0,4,,,128,count_deferred_area7,7,7,[],13704.786390341538,0,48.53016233909174,0.0,7,,,0,239.3304852,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18]",0,,3,0,0,69,1.0,17,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3589.957278,,,True,0.02732208400266245
8,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,2,2,13,10,151,1.0,,,base,0,0.022262000000000004,0,10,,2,5,False,,2,0,2,False,,0,0,,17,0,4,,,136,lean_deferred_area7,10,,[],11712.480616381945,0,60.10169857384291,0.0,8,,,0,321.14961239999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,,,70,1.0,17,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3211.496124,,,True,0.02228420798201114
8,0,True,0,0,0,0,0,edge__adversarial-negative__70,edge__adversarial-negative,8,2,2,13,10,151,1.0,,,base,0,0.022229999999999972,0,10,,2,5,False,,2,0,2,False,,0,0,,17,0,4,,,136,count_deferred_area7,10,10,[],11712.480616381945,0,60.10169857384291,0.0,8,,,0,321.14961239999997,"[2, 3, 5, 10, 11, 13, 15, 16, 19, 20]",0,,3,0,0,70,1.0,17,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,130,3211.496124,,,True,0.022232000017538667
8,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,5,4,4,13,12,145,1.0,,,base,0,0.02307300000000012,0,12,,7,8,False,,4,0,4,False,,0,0,,19,0,4,,,130,lean_deferred_area7,11,,[],13685.193985924432,0,26.823041520633982,0.0,5,,,0,297.5865664166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,,,71,1.0,13,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3571.038797,,,True,0.02308820903999731
8,0,True,0,0,0,0,0,edge__adversarial-negative__71,edge__adversarial-negative,5,4,4,13,12,145,1.0,,,base,0,0.022974999999999746,0,12,,7,8,False,,4,0,4,False,,0,0,,19,0,4,,,130,count_deferred_area7,11,11,[],13685.193985924432,0,26.823041520633982,0.0,5,,,0,297.5865664166667,"[1, 2, 4, 5, 7, 9, 10, 13, 17, 18, 19, 20]",0,,3,0,0,71,1.0,13,,0,,,12,ordinary,7,full_coverage_and_all_discovered_cleared,121,3571.038797,,,True,0.022992082987912
10,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,8,0,0,14,10,139,1.0,,,base,0,0.020065999999999917,0,10,,2,6,False,,0,0,0,False,,0,0,,17,0,4,,,123,lean_deferred_area7,10,,[],11204.353673731575,0,84.51558130227016,0.0,8,,,0,303.1870731,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,,,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3031.870731,,,True,0.020077292050700635
10,0,True,0,0,0,0,0,edge__adversarial-spatial__67,edge__adversarial-spatial,8,0,0,14,10,139,1.0,,,base,0,0.020173999999999914,0,10,,2,6,False,,0,0,0,False,,0,0,,17,0,4,,,123,count_deferred_area7,10,10,[],11204.353673731575,0,84.51558130227016,0.0,8,,,0,303.1870731,"[4, 5, 7, 8, 9, 10, 14, 15, 18, 19]",0,,3,0,0,67,1.0,7,,0,,,10,ordinary,7,full_coverage_and_all_discovered_cleared,114,3031.870731,,,True,0.0201909170136787
13,0,True,0,0,0,0,0,edge__adversarial-spatial__68,edge__adversarial-spatial,15,0,0,19,15,150,1.0,,,base,0,0.030349999999999877,0,15,,0,4,False,,0,0,0,False,,0,0,,22,0,4,,,129,lean_deferred_area7,5,,[],13186.796199108052,0,182.82009033411185,0.0,15,,,0,232.55728253333334,"[2, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20]",0,,3,,,68,1.0,24,,0,,,15,ordinary,7,full_coverage_and_all_discovered_cleared,119,3488.359238,,,True,0.030372666951734573
